,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
14045,-1,1702200,BANANAS,4910,30,,,,,4915,7,4916.0,2.0,4917.0,28.0,4912.5,89700.0
14047,-1,1702300,BANANAS,4910,30,,,,,4912,6,4916.0,30.0,,,4911.0,90982.0
14048,-1,1702400,BANANAS,4909,22,,,,,4916,22,,,,,4912.5,93682.0
14051,-1,1702500,BANANAS,4910,1,4909.0,27.0,,,4916,27,,,,,4913.0,92182.0
14053,-1,1702600,BANANAS,4910,28,,,,,4916,2,4917.0,26.0,,,4913.0,90440.0
14055,-1,1702700,BANANAS,4910,23,,,,,4911,1,4917.0,23.0,,,4910.5,88196.0
14056,-1,1702800,BANANAS,4911,2,4910.0,25.0,,,4915,5,4917.0,27.0,,,4913.0,86534.0
14058,-1,1702900,BANANAS,4910,28,,,,,4917,28,,,,,4913.5,88310.0
14061,-1,1703000,BANANAS,4911,2,4910.0,23.0,,,4917,23,,,,,4914.0,88482.0
14062,-1,1703100,BANANAS,4910,31,,,,,4917,31,,,,,4913.5,88410.0
14064,-1,1703200,BANANAS,4916,1,4910.0,28.0,,,4917,28,,,,,4916.5,86764.0
14067,-1,1703300,BANANAS,4911,23,,,,,4918,23,,,,,4914.5,84320.0
14069,-1,1703400,BANANAS,4911,25,,,,,4916,8,4918.0,25.0,,,4913.5,82778.0
14071,-1,1703500,BANANAS,4911,23,,,,,4916,7,4918.0,23.0,,,4913.5,81800.0
14072,-1,1703600,BANANAS,4911,2,4910.0,27.0,,,4917,29,,,,,4914.0,86302.0
14075,-1,1703700,BANANAS,4910,26,,,,,4917,26,,,,,4913.5,86714.0
14077,-1,1703800,BANANAS,4911,25,,,,,4916,5,4917.0,25.0,,,4913.5,85088.0
14079,-1,1703900,BANANAS,4911,31,,,,,4916,4,4917.0,2.0,4918.0,29.0,4913.5,84428.0
14080,-1,1704000,BANANAS,4911,27,,,,,4917,1,4918.0,26.0,,,4914.0,84672.0
14083,-1,1704100,BANANAS,4912,9,4911.0,28.0,,,4918,28,,,,,4915.0,81350.0
14085,-1,1704200,BANANAS,4912,1,4911.0,30.0,,,4918,31,,,,,4915.0,79902.0
14087,-1,1704300,BANANAS,4911,29,,,,,4918,29,,,,,4914.5,80158.0
14088,-1,1704400,BANANAS,4912,24,,,,,4919,24,,,,,4915.5,75660.0
14090,-1,1704500,BANANAS,4912,25,,,,,4919,25,,,,,4915.5,78236.0
14093,-1,1704600,BANANAS,4917,13,4912.0,32.0,,,4919,32,,,,,4918.0,77370.0
14094,-1,1704700,BANANAS,4912,20,,,,,4919,20,,,,,4915.5,76280.0
14096,-1,1704800,BANANAS,4911,28,,,,,4918,28,,,,,4914.5,81506.0
14098,-1,1704900,BANANAS,4911,25,,,,,4918,25,,,,,4914.5,81442.0
14101,-1,1705000,BANANAS,4911,30,,,,,4918,30,,,,,4914.5,82524.0
14102,-1,1705100,BANANAS,4914,2,4911.0,25.0,,,4917,1,4918.0,24.0,,,4915.5,83908.0
14104,-1,1705200,BANANAS,4917,1,4911.0,28.0,,,4918,28,,,,,4917.5,81966.0
14106,-1,1705300,BANANAS,4916,1,4911.0,29.0,,,4918,29,,,,,4917.0,83174.0
14109,-1,1705400,BANANAS,4915,4,4911.0,30.0,,,4918,30,,,,,4916.5,83136.0
14110,-1,1705500,BANANAS,4911,31,,,,,4917,2,4918.0,29.0,,,4914.0,83778.0
14112,-1,1705600,BANANAS,4910,26,,,,,4917,26,,,,,4913.5,87672.0
14114,-1,1705700,BANANAS,4911,27,,,,,4916,2,4918.0,27.0,,,4913.5,83632.0
14117,-1,1705800,BANANAS,4911,31,,,,,4918,31,,,,,4914.5,83472.0
14118,-1,1705900,BANANAS,4912,4,4911.0,27.0,,,4918,29,,,,,4915.0,81272.0
14120,-1,1706000,BANANAS,4912,20,,,,,4918,20,,,,,4915.0,79326.0
14122,-1,1706100,BANANAS,4912,28,,,,,4919,28,,,,,4915.5,78232.0
14125,-1,1706200,BANANAS,4914,3,4913.0,30.0,,,4920,30,,,,,4917.0,72956.0
14126,-1,1706300,BANANAS,4913,26,,,,,4920,26,,,,,4916.5,72732.0
14128,-1,1706400,BANANAS,4913,25,,,,,4919,1,4920.0,24.0,,,4916.0,72468.0
14130,-1,1706500,BANANAS,4913,20,,,,,4914,2,4920.0,20.0,,,4913.5,71970.0
14133,-1,1706600,BANANAS,4913,10,4912.0,22.0,,,4919,24,,,,,4916.0,74602.0
14134,-1,1706700,BANANAS,4913,8,4912.0,22.0,,,4919,22,,,,,4916.0,75156.0
14136,-1,1706800,BANANAS,4917,2,4913.0,6.0,4912.0,20.0,4919,21,,,,,4918.0,74354.0
14138,-1,1706900,BANANAS,4912,29,,,,,4919,29,,,,,4915.5,77158.0
14141,-1,1707000,BANANAS,4913,2,4912.0,21.0,,,4919,23,,,,,4916.0,75370.0
14142,-1,1707100,BANANAS,4912,27,,,,,4915,6,4919.0,27.0,,,4913.5,75568.0
14144,-1,1707200,BANANAS,4913,2,4912.0,22.0,,,4918,1,4919.0,21.0,,,4915.5,77894.0
14146,-1,1707300,BANANAS,4917,1,4912.0,3.0,4911.0,25.0,4918,27,,,,,4917.5,80388.0
14148,-1,1707400,BANANAS,4912,30,,,,,4919,30,,,,,4915.5,78874.0
14151,-1,1707500,BANANAS,4912,28,,,,,4918,28,,,,,4915.0,79496.0
14152,-1,1707600,BANANAS,4917,3,4912.0,25.0,,,4919,25,,,,,4918.0,75932.0
14154,-1,1707700,BANANAS,4912,30,,,,,4913,5,4919.0,30.0,,,4912.5,78956.0
14157,-1,1707800,BANANAS,4911,29,,,,,4918,30,,,,,4914.5,80416.0
14159,-1,1707900,BANANAS,4912,1,4911.0,25.0,,,4918,26,,,,,4915.0,80080.0
14161,-1,1708000,BANANAS,4911,30,,,,,4918,30,,,,,4914.5,81196.0
14162,-1,1708100,BANANAS,4912,2,4911.0,27.0,,,4918,29,,,,,4915.0,80562.0
14165,-1,1708200,BANANAS,4912,2,4911.0,20.0,,,4918,22,,,,,4915.0,80248.0
14167,-1,1708300,BANANAS,4915,6,4912.0,26.0,,,4919,26,,,,,4917.0,75022.0
14169,-1,1708400,BANANAS,4916,3,4913.0,26.0,,,4920,26,,,,,4918.0,71832.0
14170,-1,1708500,BANANAS,4913,24,,,,,4920,24,,,,,4916.5,71326.0
14173,-1,1708600,BANANAS,4914,9,4913.0,21.0,,,4920,21,,,,,4917.0,71640.0
14175,-1,1708700,BANANAS,4914,7,4913.0,27.0,,,4920,27,,,,,4917.0,71096.0
14177,-1,1708800,BANANAS,4913,25,,,,,4918,9,4919.0,2.0,4920.0,23.0,4915.5,72320.0
14179,-1,1708900,BANANAS,4918,1,4913.0,22.0,,,4920,22,,,,,4919.0,71538.0
14180,-1,1709000,BANANAS,4916,6,4913.0,22.0,,,4919,1,4920.0,21.0,,,4917.5,72254.0
14183,-1,1709100,BANANAS,4913,25,,,,,4918,6,4920.0,25.0,,,4915.5,70742.0
14185,-1,1709200,BANANAS,4916,2,4913.0,27.0,,,4918,7,4920.0,27.0,,,4917.0,71600.0
14187,-1,1709300,BANANAS,4913,28,,,,,4919,28,,,,,4916.0,73866.0
14188,-1,1709400,BANANAS,4913,25,,,,,4918,7,4920.0,25.0,,,4915.5,72296.0
14191,-1,1709500,BANANAS,4913,28,,,,,4919,1,4920.0,27.0,,,4916.0,73430.0
14193,-1,1709600,BANANAS,4913,20,,,,,4920,20,,,,,4916.5,72202.0
14195,-1,1709700,BANANAS,4918,1,4913.0,31.0,,,4920,31,,,,,4919.0,70374.0
14196,-1,1709800,BANANAS,4913,30,,,,,4920,30,,,,,4916.5,70014.0
14199,-1,1709900,BANANAS,4918,2,4913.0,24.0,,,4920,24,,,,,4919.0,70326.0
14201,-1,1710000,BANANAS,4913,31,,,,,4920,31,,,,,4916.5,71762.0
14203,-1,1710100,BANANAS,4913,25,,,,,4919,2,4920.0,23.0,,,4916.0,73388.0
14204,-1,1710200,BANANAS,4913,25,,,,,4919,1,4920.0,24.0,,,4916.0,72288.0
14207,-1,1710300,BANANAS,4912,32,,,,,4917,10,4919.0,32.0,,,4914.5,77378.0
14209,-1,1710400,BANANAS,4912,21,,,,,4918,1,4919.0,20.0,,,4915.0,77902.0
14211,-1,1710500,BANANAS,4913,2,4912.0,22.0,,,4917,6,4919.0,24.0,,,4915.0,75166.0
14212,-1,1710600,BANANAS,4913,28,,,,,4919,1,4920.0,27.0,,,4916.0,72830.0
14215,-1,1710700,BANANAS,4913,23,,,,,4920,23,,,,,4916.5,70930.0
14217,-1,1710800,BANANAS,4915,8,4914.0,31.0,,,4920,2,4921.0,29.0,,,4917.5,66926.0
14219,-1,1710900,BANANAS,4918,1,4914.0,21.0,,,4921,21,,,,,4919.5,65840.0
14220,-1,1711000,BANANAS,4914,21,,,,,4921,21,,,,,4917.5,65008.0
14223,-1,1711100,BANANAS,4914,22,,,,,4921,22,,,,,4917.5,66292.0
14225,-1,1711200,BANANAS,4915,1,4914.0,26.0,,,4921,27,,,,,4918.0,63676.0
14227,-1,1711300,BANANAS,4914,22,,,,,4921,22,,,,,4917.5,65238.0
14228,-1,1711400,BANANAS,4914,23,,,,,4919,8,4921.0,23.0,,,4916.5,64530.0
14231,-1,1711500,BANANAS,4915,27,,,,,4921,27,,,,,4918.0,62028.0
14233,-1,1711600,BANANAS,4916,10,4915.0,20.0,,,4922,20,,,,,4919.0,60478.0
14235,-1,1711700,BANANAS,4916,1,4915.0,20.0,,,4922,21,,,,,4919.0,57278.0
14236,-1,1711800,BANANAS,4915,30,,,,,4922,30,,,,,4918.5,57450.0
14238,-1,1711900,BANANAS,4919,11,4915.0,26.0,,,4921,26,,,,,4920.0,62388.0
14241,-1,1712000,BANANAS,4914,21,,,,,4919,1,4921.0,21.0,,,4916.5,63214.0
14242,-1,1712100,BANANAS,4915,7,4914.0,25.0,,,4921,27,,,,,4918.0,62694.0
14244,-1,1712200,BANANAS,4915,1,4914.0,30.0,,,4916,1,4921.0,31.0,,,4915.5,62618.0
14247,-1,1712300,BANANAS,4914,29,,,,,4915,1,4921.0,29.0,,,4914.5,64144.0
14249,-1,1712400,BANANAS,4914,23,,,,,4919,7,4921.0,23.0,,,4916.5,64904.0
14251,-1,1712500,BANANAS,4914,31,,,,,4921,32,,,,,4917.5,66168.0
14252,-1,1712600,BANANAS,4914,31,,,,,4915,7,4919.0,7.0,4921.0,31.0,4914.5,64144.0
14255,-1,1712700,BANANAS,4914,25,,,,,4920,2,4921.0,23.0,,,4917.0,66882.0
14257,-1,1712800,BANANAS,4913,20,,,,,4920,20,,,,,4916.5,68808.0
14259,-1,1712900,BANANAS,4914,1,4913.0,22.0,,,4919,1,4920.0,21.0,,,4916.5,72208.0
14260,-1,1713000,BANANAS,4913,25,,,,,4920,25,,,,,4916.5,73486.0
14263,-1,1713100,BANANAS,4912,29,,,,,4917,10,4919.0,29.0,,,4914.5,74544.0
14265,-1,1713200,BANANAS,4914,4,4913.0,22.0,,,4920,22,,,,,4917.0,70742.0
14266,-1,1713300,BANANAS,4913,27,,,,,4920,27,,,,,4916.5,71398.0
14268,-1,1713400,BANANAS,4914,1,4913.0,30.0,,,4920,32,,,,,4917.0,69402.0
14270,-1,1713500,BANANAS,4914,30,,,,,4921,30,,,,,4917.5,66334.0
14273,-1,1713600,BANANAS,4913,27,,,,,4920,27,,,,,4916.5,70618.0
14274,-1,1713700,BANANAS,4913,22,,,,,4919,2,4920.0,20.0,,,4916.0,73272.0
14276,-1,1713800,BANANAS,4912,22,,,,,4919,22,,,,,4915.5,76550.0
14278,-1,1713900,BANANAS,4912,30,,,,,4919,30,,,,,4915.5,75922.0
14281,-1,1714000,BANANAS,4912,22,,,,,4919,22,,,,,4915.5,75616.0
14282,-1,1714100,BANANAS,4912,20,,,,,4918,20,,,,,4915.0,79724.0
14284,-1,1714200,BANANAS,4914,5,4911.0,28.0,,,4916,1,4917.0,1.0,4918.0,27.0,4915.0,84452.0
14286,-1,1714300,BANANAS,4916,1,4911.0,21.0,,,4918,21,,,,,4917.0,83670.0
14289,-1,1714400,BANANAS,4911,26,,,,,4916,9,4917.0,1.0,4918.0,25.0,4913.5,84946.0
14290,-1,1714500,BANANAS,4910,22,,,,,4911,1,4917.0,22.0,,,4910.5,87362.0
14292,-1,1714600,BANANAS,4910,26,,,,,4917,26,,,,,4913.5,88730.0
14294,-1,1714700,BANANAS,4910,26,,,,,4917,26,,,,,4913.5,89086.0
14297,-1,1714800,BANANAS,4910,21,,,,,4917,21,,,,,4913.5,88316.0
14298,-1,1714900,BANANAS,4911,27,,,,,4918,27,,,,,4914.5,82690.0
14300,-1,1715000,BANANAS,4915,3,4911.0,32.0,,,4917,32,,,,,4916.0,85458.0
14302,-1,1715100,BANANAS,4911,1,4910.0,29.0,,,4915,4,4917.0,30.0,,,4913.0,85758.0
14305,-1,1715200,BANANAS,4911,25,,,,,4918,25,,,,,4914.5,81702.0
14306,-1,1715300,BANANAS,4912,24,,,,,4913,2,4918.0,24.0,,,4912.5,79786.0
14308,-1,1715400,BANANAS,4912,21,,,,,4919,21,,,,,4915.5,77856.0
14310,-1,1715500,BANANAS,4912,25,,,,,4918,25,,,,,4915.0,79706.0
14313,-1,1715600,BANANAS,4913,1,4912.0,22.0,,,4919,22,,,,,4916.0,79168.0
14314,-1,1715700,BANANAS,4911,31,,,,,4912,7,4916.0,5.0,4918.0,31.0,4911.5,81714.0
14316,-1,1715800,BANANAS,4912,2,4911.0,22.0,,,4918,24,,,,,4915.0,80320.0
14318,-1,1715900,BANANAS,4911,22,,,,,4918,23,,,,,4914.5,81228.0
14321,-1,1716000,BANANAS,4916,8,4912.0,2.0,4911.0,27.0,4918,27,,,,,4917.0,80836.0
14322,-1,1716100,BANANAS,4911,26,,,,,4912,6,4916.0,6.0,4918.0,28.0,4911.5,81242.0
14324,-1,1716200,BANANAS,4912,2,4911.0,23.0,,,4916,5,4918.0,25.0,,,4914.0,80948.0
14326,-1,1716300,BANANAS,4917,8,4912.0,23.0,,,4918,1,4919.0,22.0,,,4917.5,78030.0
14328,-1,1716400,BANANAS,4912,25,,,,,4917,2,4919.0,25.0,,,4914.5,77008.0
14331,-1,1716500,BANANAS,4913,11,4912.0,22.0,,,4914,3,4919.0,24.0,,,4913.5,74988.0
14333,-1,1716600,BANANAS,4914,2,4913.0,26.0,,,4920,28,,,,,4917.0,69218.0
14334,-1,1716700,BANANAS,4914,2,4913.0,23.0,,,4915,4,4920.0,25.0,,,4914.5,68656.0
14337,-1,1716800,BANANAS,4915,2,4914.0,26.0,,,4921,26,,,,,4918.0,67600.0
14339,-1,1716900,BANANAS,4919,1,4914.0,2.0,4913.0,30.0,4920,32,,,,,4919.5,68276.0
14341,-1,1717000,BANANAS,4913,27,,,,,4914,1,4920.0,27.0,,,4913.5,69418.0
14342,-1,1717100,BANANAS,4913,1,4912.0,27.0,,,4917,2,4919.0,28.0,,,4915.0,74914.0
14345,-1,1717200,BANANAS,4913,25,,,,,4919,25,,,,,4916.0,73540.0
14347,-1,1717300,BANANAS,4913,21,,,,,4920,21,,,,,4916.5,71902.0
14349,-1,1717400,BANANAS,4913,30,,,,,4920,31,,,,,4916.5,71514.0
14350,-1,1717500,BANANAS,4913,21,,,,,4920,22,,,,,4916.5,71176.0
14353,-1,1717600,BANANAS,4913,21,,,,,4915,4,4918.0,7.0,4920.0,21.0,4914.0,70920.0
14355,-1,1717700,BANANAS,4913,23,,,,,4919,23,,,,,4916.0,73552.0
14357,-1,1717800,BANANAS,4914,2,4913.0,20.0,,,4920,22,,,,,4917.0,68400.0
14359,-1,1717900,BANANAS,4914,2,4913.0,23.0,,,4920,25,,,,,4917.0,69418.0
14360,-1,1718000,BANANAS,4919,1,4913.0,23.0,,,4920,23,,,,,4919.5,70252.0
14363,-1,1718100,BANANAS,4913,25,,,,,4919,2,4920.0,23.0,,,4916.0,72102.0
14365,-1,1718200,BANANAS,4913,25,,,,,4919,1,4920.0,24.0,,,4916.0,73254.0
14367,-1,1718300,BANANAS,4913,28,,,,,4914,1,4920.0,28.0,,,4913.5,70218.0
14368,-1,1718400,BANANAS,4913,30,,,,,4920,30,,,,,4916.5,68264.0
14371,-1,1718500,BANANAS,4918,1,4913.0,31.0,,,4920,31,,,,,4919.0,71160.0
14373,-1,1718600,BANANAS,4913,23,,,,,4920,23,,,,,4916.5,70752.0
14375,-1,1718700,BANANAS,4913,22,,,,,4914,1,4920.0,22.0,,,4913.5,70242.0
14376,-1,1718800,BANANAS,4914,25,,,,,4921,25,,,,,4917.5,62334.0
14379,-1,1718900,BANANAS,4914,22,,,,,4921,22,,,,,4917.5,65904.0
14381,-1,1719000,BANANAS,4915,2,4914.0,29.0,,,4921,29,,,,,4918.0,66728.0
14383,-1,1719100,BANANAS,4914,25,,,,,4917,6,4919.0,7.0,4921.0,25.0,4915.5,66076.0
14384,-1,1719200,BANANAS,4913,25,,,,,4920,26,,,,,4916.5,68236.0
14387,-1,1719300,BANANAS,4914,2,4913.0,23.0,,,4918,8,4920.0,25.0,,,4916.0,68772.0
14389,-1,1719400,BANANAS,4913,24,,,,,4918,3,4920.0,24.0,,,4915.5,69748.0
14391,-1,1719500,BANANAS,4914,26,,,,,4920,26,,,,,4917.0,67770.0
14392,-1,1719600,BANANAS,4914,25,,,,,4920,25,,,,,4917.0,67684.0
14395,-1,1719700,BANANAS,4914,27,,,,,4919,5,4921.0,27.0,,,4916.5,65378.0
14397,-1,1719800,BANANAS,4914,23,,,,,4921,23,,,,,4917.5,64898.0
14399,-1,1719900,BANANAS,4915,1,4914.0,27.0,,,4921,27,,,,,4918.0,64664.0
14400,-1,1720000,BANANAS,4915,27,,,,,4921,1,4922.0,26.0,,,4918.0,61344.0
14403,-1,1720100,BANANAS,4915,1,4914.0,21.0,,,4921,22,,,,,4918.0,63176.0
14405,-1,1720200,BANANAS,4916,7,4915.0,21.0,,,4921,1,4922.0,20.0,,,4918.5,61624.0
14407,-1,1720300,BANANAS,4915,22,,,,,4921,1,4922.0,22.0,,,4918.0,61236.0
14408,-1,1720400,BANANAS,4917,4,4914.0,29.0,,,4921,29,,,,,4919.0,64788.0
14411,-1,1720500,BANANAS,4914,27,,,,,4921,27,,,,,4917.5,64016.0
14413,-1,1720600,BANANAS,4915,1,4914.0,26.0,,,4921,27,,,,,4918.0,62402.0
14414,-1,1720700,BANANAS,4915,1,4914.0,21.0,,,4921,22,,,,,4918.0,62450.0
14416,-1,1720800,BANANAS,4915,20,,,,,4922,20,,,,,4918.5,59608.0
14418,-1,1720900,BANANAS,4915,1,4914.0,26.0,,,4921,27,,,,,4918.0,63170.0
14421,-1,1721000,BANANAS,4914,27,,,,,4921,27,,,,,4917.5,62248.0
14423,-1,1721100,BANANAS,4915,28,,,,,4922,28,,,,,4918.5,61522.0
14424,-1,1721200,BANANAS,4916,1,4915.0,25.0,,,4922,25,,,,,4919.0,58874.0
14427,-1,1721300,BANANAS,4915,29,,,,,4920,1,4921.0,2.0,4922.0,27.0,4917.5,60504.0
14429,-1,1721400,BANANAS,4915,2,4914.0,21.0,,,4921,23,,,,,4918.0,62778.0
14431,-1,1721500,BANANAS,4915,1,4914.0,20.0,,,4921,21,,,,,4918.0,62872.0
14432,-1,1721600,BANANAS,4914,27,,,,,4920,1,4921.0,26.0,,,4917.0,66210.0
14435,-1,1721700,BANANAS,4914,22,,,,,4921,22,,,,,4917.5,66060.0
14437,-1,1721800,BANANAS,4915,1,4914.0,24.0,,,4921,25,,,,,4918.0,63644.0
14439,-1,1721900,BANANAS,4915,26,,,,,4922,26,,,,,4918.5,61118.0
14440,-1,1722000,BANANAS,4916,3,4915.0,25.0,,,4921,2,4922.0,23.0,,,4918.5,60696.0
14443,-1,1722100,BANANAS,4917,4,4915.0,1.0,4914.0,27.0,4919,5,4921.0,28.0,,,4918.0,63226.0
14445,-1,1722200,BANANAS,4918,2,4914.0,32.0,,,4921,32,,,,,4919.5,65590.0
14446,-1,1722300,BANANAS,4920,1,4915.0,1.0,4914.0,21.0,4921,22,,,,,4920.5,63048.0
14448,-1,1722400,BANANAS,4915,29,,,,,4921,2,4922.0,27.0,,,4918.0,61452.0
14450,-1,1722500,BANANAS,4915,20,,,,,4921,20,,,,,4918.0,62066.0
14453,-1,1722600,BANANAS,4914,25,,,,,4921,25,,,,,4917.5,62652.0
14454,-1,1722700,BANANAS,4914,27,,,,,4921,27,,,,,4917.5,65428.0
14456,-1,1722800,BANANAS,4914,28,,,,,4919,1,4920.0,2.0,4921.0,26.0,4916.5,66832.0
14458,-1,1722900,BANANAS,4914,1,4913.0,25.0,,,4920,26,,,,,4917.0,69414.0
14461,-1,1723000,BANANAS,4914,28,,,,,4921,28,,,,,4917.5,64224.0
14462,-1,1723100,BANANAS,4914,25,,,,,4921,25,,,,,4917.5,65388.0
14464,-1,1723200,BANANAS,4914,21,,,,,4921,21,,,,,4917.5,64920.0
14466,-1,1723300,BANANAS,4914,10,4913.0,27.0,,,4920,27,,,,,4917.0,69830.0
14469,-1,1723400,BANANAS,4914,27,,,,,4921,27,,,,,4917.5,67438.0
14470,-1,1723500,BANANAS,4913,28,,,,,4920,28,,,,,4916.5,68378.0
14472,-1,1723600,BANANAS,4918,1,4914.0,4.0,4913.0,27.0,4920,27,,,,,4919.0,71244.0
14474,-1,1723700,BANANAS,4913,24,,,,,4918,8,4920.0,24.0,,,4915.5,72762.0
14477,-1,1723800,BANANAS,4913,27,,,,,4920,27,,,,,4916.5,71834.0
14478,-1,1723900,BANANAS,4913,26,,,,,4920,26,,,,,4916.5,70590.0
14480,-1,1724000,BANANAS,4917,5,4914.0,6.0,4913.0,31.0,4919,2,4920.0,29.0,,,4918.0,72696.0
14482,-1,1724100,BANANAS,4912,21,,,,,4919,21,,,,,4915.5,74550.0
14485,-1,1724200,BANANAS,4918,1,4913.0,4.0,4912.0,20.0,4919,20,,,,,4918.5,75170.0
14486,-1,1724300,BANANAS,4917,1,4912.0,27.0,,,4919,27,,,,,4918.0,76582.0
14488,-1,1724400,BANANAS,4912,25,,,,,4919,25,,,,,4915.5,76900.0
14490,-1,1724500,BANANAS,4913,9,4912.0,27.0,,,4919,27,,,,,4916.0,76836.0
14493,-1,1724600,BANANAS,4912,24,,,,,4919,25,,,,,4915.5,77170.0
14494,-1,1724700,BANANAS,4916,13,4911.0,30.0,,,4918,30,,,,,4917.0,84086.0
14496,-1,1724800,BANANAS,4911,21,,,,,4918,21,,,,,4914.5,84540.0
14498,-1,1724900,BANANAS,4911,28,,,,,4917,2,4918.0,26.0,,,4914.0,84044.0
14501,-1,1725000,BANANAS,4910,24,,,,,4917,24,,,,,4913.5,87632.0
14503,-1,1725100,BANANAS,4911,1,4910.0,21.0,,,4917,21,,,,,4914.0,88748.0
14504,-1,1725200,BANANAS,4910,2,4909.0,20.0,,,4914,5,4916.0,22.0,,,4912.0,92658.0
14506,-1,1725300,BANANAS,4909,28,,,,,4916,28,,,,,4912.5,94144.0
14508,-1,1725400,BANANAS,4912,2,4909.0,25.0,,,4916,25,,,,,4914.0,95686.0
14511,-1,1725500,BANANAS,4910,22,,,,,4916,22,,,,,4913.0,91614.0
14513,-1,1725600,BANANAS,4915,1,4913.0,2.0,4910.0,29.0,4917,29,,,,,4916.0,88650.0
14514,-1,1725700,BANANAS,4910,22,,,,,4917,22,,,,,4913.5,89586.0
14517,-1,1725800,BANANAS,4910,31,,,,,4916,1,4917.0,30.0,,,4913.0,90474.0
14519,-1,1725900,BANANAS,4910,21,,,,,4916,1,4917.0,20.0,,,4913.0,91094.0
14521,-1,1726000,BANANAS,4910,24,,,,,4916,24,,,,,4913.0,91524.0
14522,-1,1726100,BANANAS,4911,2,4910.0,26.0,,,4917,28,,,,,4914.0,86504.0
14525,-1,1726200,BANANAS,4911,26,,,,,4918,26,,,,,4914.5,82234.0
14527,-1,1726300,BANANAS,4910,22,,,,,4917,22,,,,,4913.5,87404.0
14529,-1,1726400,BANANAS,4910,31,,,,,4915,4,4917.0,31.0,,,4912.5,87810.0
14530,-1,1726500,BANANAS,4910,1,4909.0,24.0,,,4911,4,4914.0,1.0,4916.0,25.0,4910.5,92486.0
14532,-1,1726600,BANANAS,4910,21,,,,,4917,21,,,,,4913.5,89672.0
14535,-1,1726700,BANANAS,4915,1,4909.0,21.0,,,4916,21,,,,,4915.5,92134.0
14537,-1,1726800,BANANAS,4909,23,,,,,4916,23,,,,,4912.5,92188.0
14539,-1,1726900,BANANAS,4910,2,4909.0,30.0,,,4916,30,,,,,4913.0,94716.0
14540,-1,1727000,BANANAS,4909,31,,,,,4916,31,,,,,4912.5,94872.0
14543,-1,1727100,BANANAS,4909,29,,,,,4910,2,4916.0,29.0,,,4909.5,94746.0
14545,-1,1727200,BANANAS,4909,29,,,,,4916,29,,,,,4912.5,94400.0
14547,-1,1727300,BANANAS,4909,22,,,,,4914,2,4916.0,22.0,,,4911.5,93718.0
14548,-1,1727400,BANANAS,4909,20,,,,,4914,8,4916.0,20.0,,,4911.5,95332.0
14551,-1,1727500,BANANAS,4910,5,4909.0,24.0,,,4915,1,4916.0,23.0,,,4912.5,96594.0
14553,-1,1727600,BANANAS,4909,28,,,,,4916,28,,,,,4912.5,94296.0
14555,-1,1727700,BANANAS,4909,24,,,,,4916,24,,,,,4912.5,94958.0
14556,-1,1727800,BANANAS,4913,2,4908.0,24.0,,,4915,24,,,,,4914.0,98626.0
14559,-1,1727900,BANANAS,4914,1,4909.0,2.0,4908.0,30.0,4915,32,,,,,4914.5,97986.0
14561,-1,1728000,BANANAS,4908,28,,,,,4915,29,,,,,4911.5,100668.0
14563,-1,1728100,BANANAS,4913,1,4908.0,22.0,,,4914,2,4915.0,20.0,,,4913.5,102152.0
14564,-1,1728200,BANANAS,4909,1,4908.0,28.0,,,4915,29,,,,,4912.0,97814.0
14567,-1,1728300,BANANAS,4909,25,,,,,4916,25,,,,,4912.5,94368.0
14569,-1,1728400,BANANAS,4909,32,,,,,4914,3,4916.0,32.0,,,4911.5,94564.0
14571,-1,1728500,BANANAS,4909,23,,,,,4916,23,,,,,4912.5,96496.0
14572,-1,1728600,BANANAS,4910,1,4909.0,22.0,,,4916,23,,,,,4913.0,92408.0
14575,-1,1728700,BANANAS,4908,24,,,,,4913,2,4915.0,24.0,,,4910.5,98666.0
14577,-1,1728800,BANANAS,4908,28,,,,,4915,28,,,,,4911.5,101954.0
14579,-1,1728900,BANANAS,4908,22,,,,,4912,10,4914.0,22.0,,,4910.0,103270.0
14580,-1,1729000,BANANAS,4908,28,,,,,4909,3,4915.0,28.0,,,4908.5,102094.0
14583,-1,1729100,BANANAS,4907,30,,,,,4914,30,,,,,4910.5,107582.0
14585,-1,1729200,BANANAS,4912,1,4907.0,23.0,,,4913,2,4914.0,21.0,,,4912.5,108748.0
14587,-1,1729300,BANANAS,4907,1,4906.0,22.0,,,4913,23,,,,,4910.0,109946.0
14588,-1,1729400,BANANAS,4908,10,4907.0,25.0,,,4914,25,,,,,4911.0,106508.0
14591,-1,1729500,BANANAS,4907,23,,,,,4911,3,4913.0,23.0,,,4909.0,109414.0
14593,-1,1729600,BANANAS,4908,24,,,,,4915,24,,,,,4911.5,101272.0
14594,-1,1729700,BANANAS,4909,29,,,,,4915,29,,,,,4912.0,97262.0
14596,-1,1729800,BANANAS,4908,21,,,,,4915,21,,,,,4911.5,97880.0
14599,-1,1729900,BANANAS,4909,30,,,,,4914,9,4915.0,2.0,4916.0,28.0,4911.5,97032.0
14601,-1,1730000,BANANAS,4910,10,4909.0,25.0,,,4915,25,,,,,4912.5,97180.0
