,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
15709,-1,1785400,PEARLS,9998,7,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10001.0,-512.0
15711,-1,1785500,PEARLS,9998,9,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0,-512.0
15712,-1,1785600,PEARLS,9995,29,,,,,10005,29,,,,,10000.0,-512.0
15715,-1,1785700,PEARLS,9995,24,,,,,10005,24,,,,,10000.0,-512.0
15717,-1,1785800,PEARLS,10000,4,9998.0,8.0,9995.0,26.0,10005,26,,,,,10002.5,-512.0
15719,-1,1785900,PEARLS,9998,7,9995.0,30.0,,,10005,30,,,,,10001.5,-512.0
15720,-1,1786000,PEARLS,9996,1,9995.0,21.0,,,10002,7,10004.0,1.0,10005.0,21.0,9999.0,-512.0
15723,-1,1786100,PEARLS,9995,26,,,,,10005,26,,,,,10000.0,-512.0
15725,-1,1786200,PEARLS,9996,2,9995.0,26.0,,,9998,1,10004.0,2.0,10005.0,26.0,9997.0,-512.0
15727,-1,1786300,PEARLS,9996,1,9995.0,30.0,,,9998,8,10004.0,1.0,10005.0,30.0,9997.0,-520.0
15728,-1,1786400,PEARLS,9998,6,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,,,10001.0,-520.0
15731,-1,1786500,PEARLS,9995,22,,,,,10002,8,10005.0,22.0,,,9998.5,-520.0
15733,-1,1786600,PEARLS,9998,1,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0,-520.0
15735,-1,1786700,PEARLS,9995,23,,,,,10005,23,,,,,10000.0,-520.0
15736,-1,1786800,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-520.0
15739,-1,1786900,PEARLS,9995,22,,,,,10005,22,,,,,10000.0,-520.0
15741,-1,1787000,PEARLS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-520.0
15743,-1,1787100,PEARLS,9996,2,9995.0,25.0,,,10002,6,10004.0,2.0,10005.0,25.0,9999.0,-512.0
15744,-1,1787200,PEARLS,9995,20,,,,,10005,20,,,,,10000.0,-512.0
15746,-1,1787300,PEARLS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,-512.0
15749,-1,1787400,PEARLS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-512.0
15751,-1,1787500,PEARLS,9998,8,9995.0,22.0,,,10005,22,,,,,10001.5,-512.0
15753,-1,1787600,PEARLS,9995,20,,,,,10005,20,,,,,10000.0,-512.0
15754,-1,1787700,PEARLS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-504.0
15756,-1,1787800,PEARLS,9995,24,,,,,10005,24,,,,,10000.0,-504.0
15759,-1,1787900,PEARLS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-504.0
15760,-1,1788000,PEARLS,9995,23,,,,,10005,23,,,,,10000.0,-504.0
15762,-1,1788100,PEARLS,10000,2,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10002.0,-504.0
15764,-1,1788200,PEARLS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,-504.0
15767,-1,1788300,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-504.0
15768,-1,1788400,PEARLS,9995,30,,,,,10005,30,,,,,10000.0,-504.0
15770,-1,1788500,PEARLS,9995,22,,,,,10005,22,,,,,10000.0,-504.0
15772,-1,1788600,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-504.0
15775,-1,1788700,PEARLS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,-504.0
15777,-1,1788800,PEARLS,9995,27,,,,,10005,27,,,,,10000.0,-504.0
15778,-1,1788900,PEARLS,9995,27,,,,,10002,8,10005.0,27.0,,,9998.5,-504.0
15780,-1,1789000,PEARLS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,-504.0
15782,-1,1789100,PEARLS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,-504.0
15785,-1,1789200,PEARLS,10002,2,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10003.0,-504.0
15786,-1,1789300,PEARLS,9995,27,,,,,10005,27,,,,,10000.0,-500.0
15788,-1,1789400,PEARLS,9995,23,,,,,10002,3,10005.0,23.0,,,9998.5,-500.0
15790,-1,1789500,PEARLS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-500.0
15793,-1,1789600,PEARLS,9995,25,,,,,10005,25,,,,,10000.0,-500.0
15794,-1,1789700,PEARLS,10002,3,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10003.0,-568.0
15796,-1,1789800,PEARLS,9998,9,9995.0,30.0,,,10005,30,,,,,10001.5,-528.0
15798,-1,1789900,PEARLS,9995,21,,,,,10005,21,,,,,10000.0,-528.0
15801,-1,1790000,PEARLS,9995,26,,,,,10005,26,,,,,10000.0,-528.0
15802,-1,1790100,PEARLS,9995,23,,,,,10005,23,,,,,10000.0,-528.0
15804,-1,1790200,PEARLS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,-528.0
15806,-1,1790300,PEARLS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,-528.0
15809,-1,1790400,PEARLS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,-528.0
15810,-1,1790500,PEARLS,9995,22,,,,,10005,22,,,,,10000.0,-480.0
15812,-1,1790600,PEARLS,9996,1,9995.0,29.0,,,10000,5,10004.0,1.0,10005.0,29.0,9998.0,-480.0
15814,-1,1790700,PEARLS,9995,29,,,,,10005,29,,,,,10000.0,-480.0
15817,-1,1790800,PEARLS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,-480.0
15818,-1,1790900,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-480.0
15820,-1,1791000,PEARLS,9995,23,,,,,10005,23,,,,,10000.0,-480.0
15822,-1,1791100,PEARLS,9996,1,9995.0,30.0,,,9998,4,10004.0,1.0,10005.0,30.0,9997.0,-516.0
15825,-1,1791200,PEARLS,9995,21,,,,,10000,2,10002.0,10.0,10005.0,21.0,9997.5,-516.0
15826,-1,1791300,PEARLS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-516.0
15828,-1,1791400,PEARLS,9995,25,,,,,10002,3,10005.0,25.0,,,9998.5,-516.0
15830,-1,1791500,PEARLS,9995,30,,,,,10005,30,,,,,10000.0,-516.0
15833,-1,1791600,PEARLS,9998,5,9996.0,2.0,9995.0,23.0,10000,2,10004.0,2.0,10005.0,23.0,9999.0,-504.0
15834,-1,1791700,PEARLS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,-504.0
15836,-1,1791800,PEARLS,9995,28,,,,,10002,3,10005.0,28.0,,,9998.5,-500.0
15839,-1,1791900,PEARLS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-512.0
15841,-1,1792000,PEARLS,9998,6,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0,-512.0
15843,-1,1792100,PEARLS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-512.0
15844,-1,1792200,PEARLS,9998,1,9995.0,23.0,,,10005,23,,,,,10001.5,-512.0
15846,-1,1792300,PEARLS,9995,22,,,,,10005,22,,,,,10000.0,-512.0
15849,-1,1792400,PEARLS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,-512.0
15850,-1,1792500,PEARLS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-512.0
15852,-1,1792600,PEARLS,9998,7,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10001.0,-512.0
15854,-1,1792700,PEARLS,9995,30,,,,,10005,30,,,,,10000.0,-512.0
15857,-1,1792800,PEARLS,10002,1,9995.0,23.0,,,10005,23,,,,,10003.5,-512.0
15858,-1,1792900,PEARLS,9996,1,9995.0,29.0,,,9998,1,10004.0,1.0,10005.0,29.0,9997.0,-512.0
15860,-1,1793000,PEARLS,9998,9,9995.0,30.0,,,10005,30,,,,,10001.5,-512.0
15862,-1,1793100,PEARLS,9995,21,,,,,9998,1,10005.0,21.0,,,9996.5,-512.0
15865,-1,1793200,PEARLS,9995,28,,,,,10005,28,,,,,10000.0,-512.0
15867,-1,1793300,PEARLS,9995,22,,,,,10005,22,,,,,10000.0,-512.0
15868,-1,1793400,PEARLS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,-512.0
15871,-1,1793500,PEARLS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,-512.0
15873,-1,1793600,PEARLS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,-504.0
15875,-1,1793700,PEARLS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,-504.0
15876,-1,1793800,PEARLS,9996,1,9995.0,30.0,,,10002,9,10004.0,1.0,10005.0,30.0,9999.0,-504.0
15879,-1,1793900,PEARLS,10002,5,9998.0,8.0,9996.0,1.0,10004,1,10005.0,28.0,,,10003.0,-504.0
15881,-1,1794000,PEARLS,10002,2,9995.0,22.0,,,10005,22,,,,,10003.5,-504.0
15883,-1,1794100,PEARLS,9995,21,,,,,9998,2,10005.0,21.0,,,9996.5,-504.0
15884,-1,1794200,PEARLS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,-508.0
15887,-1,1794300,PEARLS,9996,1,9995.0,30.0,,,10000,5,10004.0,1.0,10005.0,30.0,9998.0,-508.0
15889,-1,1794400,PEARLS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,-508.0
15891,-1,1794500,PEARLS,9996,1,9995.0,26.0,,,9998,1,10002.0,2.0,10004.0,1.0,9997.0,-552.0
15892,-1,1794600,PEARLS,9995,22,,,,,10005,22,,,,,10000.0,-552.0
15895,-1,1794700,PEARLS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-552.0
15897,-1,1794800,PEARLS,9995,29,,,,,10005,29,,,,,10000.0,-552.0
15899,-1,1794900,PEARLS,9996,1,9995.0,30.0,,,9998,1,10002.0,9.0,10004.0,1.0,9997.0,-552.0
15900,-1,1795000,PEARLS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,-552.0
15903,-1,1795100,PEARLS,9995,23,,,,,10005,23,,,,,10000.0,-552.0
15905,-1,1795200,PEARLS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-552.0
15907,-1,1795300,PEARLS,9995,29,,,,,10002,7,10005.0,29.0,,,9998.5,-552.0
15908,-1,1795400,PEARLS,9995,23,,,,,10002,1,10005.0,23.0,,,9998.5,-544.0
15911,-1,1795500,PEARLS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,-544.0
15913,-1,1795600,PEARLS,9996,1,9995.0,24.0,,,9998,1,10004.0,1.0,10005.0,24.0,9997.0,-544.0
15915,-1,1795700,PEARLS,9995,23,,,,,10000,3,10005.0,23.0,,,9997.5,-544.0
15916,-1,1795800,PEARLS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,-544.0
15919,-1,1795900,PEARLS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-544.0
15921,-1,1796000,PEARLS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,-536.0
15923,-1,1796100,PEARLS,9995,23,,,,,10005,23,,,,,10000.0,-536.0
15925,-1,1796200,PEARLS,9995,30,,,,,9998,12,10000.0,5.0,10005.0,30.0,9996.5,-536.0
15926,-1,1796300,PEARLS,9995,20,,,,,10002,5,10005.0,20.0,,,9998.5,-536.0
15929,-1,1796400,PEARLS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,-536.0
15931,-1,1796500,PEARLS,9995,26,,,,,10002,1,10005.0,26.0,,,9998.5,-536.0
15932,-1,1796600,PEARLS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,-536.0
15934,-1,1796700,PEARLS,9995,30,,,,,10005,30,,,,,10000.0,-536.0
15936,-1,1796800,PEARLS,10002,1,9998.0,4.0,9996.0,1.0,10004,1,10005.0,24.0,,,10003.0,-536.0
15939,-1,1796900,PEARLS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-536.0
15940,-1,1797000,PEARLS,9996,2,9995.0,25.0,,,10002,1,10004.0,2.0,10005.0,25.0,9999.0,-536.0
15942,-1,1797100,PEARLS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-536.0
15944,-1,1797200,PEARLS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-536.0
15947,-1,1797300,PEARLS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,-536.0
15948,-1,1797400,PEARLS,9998,9,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0,-536.0
15950,-1,1797500,PEARLS,9998,4,9995.0,27.0,,,10005,27,,,,,10001.5,-536.0
15952,-1,1797600,PEARLS,9998,2,9995.0,30.0,,,10005,30,,,,,10001.5,-536.0
15954,-1,1797700,PEARLS,9996,1,9995.0,23.0,,,10002,8,10004.0,1.0,10005.0,23.0,9999.0,-536.0
15957,-1,1797800,PEARLS,9995,21,,,,,10005,21,,,,,10000.0,-544.0
15958,-1,1797900,PEARLS,9996,2,9995.0,29.0,,,10002,5,10004.0,2.0,10005.0,29.0,9999.0,-544.0
15960,-1,1798000,PEARLS,9996,1,9995.0,24.0,,,10002,5,10004.0,1.0,10005.0,24.0,9999.0,-544.0
15962,-1,1798100,PEARLS,10002,1,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10003.0,-544.0
15965,-1,1798200,PEARLS,9995,20,,,,,10005,20,,,,,10000.0,-544.0
15966,-1,1798300,PEARLS,9998,5,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10001.0,-544.0
15968,-1,1798400,PEARLS,9996,1,9995.0,26.0,,,10002,6,10004.0,1.0,10005.0,26.0,9999.0,-544.0
15970,-1,1798500,PEARLS,9996,2,9995.0,24.0,,,10002,1,10004.0,2.0,10005.0,24.0,9999.0,-544.0
15973,-1,1798600,PEARLS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,-544.0
15974,-1,1798700,PEARLS,9995,22,,,,,10005,22,,,,,10000.0,-568.0
15976,-1,1798800,PEARLS,10002,1,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10003.0,-568.0
15978,-1,1798900,PEARLS,9995,23,,,,,10005,23,,,,,10000.0,-568.0
15981,-1,1799000,PEARLS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,-568.0
15982,-1,1799100,PEARLS,9998,5,9995.0,30.0,,,10005,30,,,,,10001.5,-568.0
15984,-1,1799200,PEARLS,9995,25,,,,,10005,25,,,,,10000.0,-560.0
15986,-1,1799300,PEARLS,9995,21,,,,,9998,1,10005.0,21.0,,,9996.5,-560.0
15989,-1,1799400,PEARLS,9995,23,,,,,10005,23,,,,,10000.0,-560.0
15990,-1,1799500,PEARLS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,-560.0
15992,-1,1799600,PEARLS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,-560.0
15994,-1,1799700,PEARLS,10002,1,9998.0,8.0,9995.0,29.0,10005,29,,,,,10003.5,-560.0
15997,-1,1799800,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-560.0
15998,-1,1799900,PEARLS,9996,1,9995.0,29.0,,,9998,1,10004.0,1.0,10005.0,29.0,9997.0,-560.0
16000,-1,1800000,PEARLS,9996,1,9995.0,27.0,,,9998,5,10004.0,1.0,10005.0,27.0,9997.0,-560.0
16002,-1,1800100,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-560.0
16005,-1,1800200,PEARLS,9995,21,,,,,10005,21,,,,,10000.0,-560.0
16006,-1,1800300,PEARLS,10000,5,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10002.0,-560.0
16008,-1,1800400,PEARLS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,-560.0
16010,-1,1800500,PEARLS,9996,2,9995.0,22.0,,,9998,1,10004.0,2.0,10005.0,22.0,9997.0,-560.0
16013,-1,1800600,PEARLS,9998,2,9995.0,27.0,,,10005,27,,,,,10001.5,-560.0
16015,-1,1800700,PEARLS,9998,2,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0,-560.0
16016,-1,1800800,PEARLS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,-560.0
16019,-1,1800900,PEARLS,9998,7,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0,-560.0
16021,-1,1801000,PEARLS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-560.0
16022,-1,1801100,PEARLS,9998,4,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10001.0,-560.0
16024,-1,1801200,PEARLS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-560.0
16026,-1,1801300,PEARLS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-560.0
16029,-1,1801400,PEARLS,9995,30,,,,,10005,30,,,,,10000.0,-560.0
16030,-1,1801500,PEARLS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,-560.0
16032,-1,1801600,PEARLS,9995,23,,,,,10005,23,,,,,10000.0,-560.0
16034,-1,1801700,PEARLS,9996,2,9995.0,22.0,,,10002,5,10004.0,2.0,10005.0,22.0,9999.0,-560.0
16037,-1,1801800,PEARLS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-560.0
16038,-1,1801900,PEARLS,9995,22,,,,,10002,7,10005.0,22.0,,,9998.5,-560.0
16040,-1,1802000,PEARLS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,-560.0
16043,-1,1802100,PEARLS,9995,22,,,,,10005,22,,,,,10000.0,-560.0
16045,-1,1802200,PEARLS,9996,1,9995.0,21.0,,,10002,4,10004.0,1.0,10005.0,21.0,9999.0,-560.0
16047,-1,1802300,PEARLS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,-560.0
16048,-1,1802400,PEARLS,9998,7,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10001.0,-560.0
16051,-1,1802500,PEARLS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,-560.0
16053,-1,1802600,PEARLS,9995,25,,,,,10005,25,,,,,10000.0,-560.0
16055,-1,1802700,PEARLS,9996,2,9995.0,22.0,,,9998,1,10002.0,7.0,10004.0,2.0,9997.0,-560.0
16056,-1,1802800,PEARLS,9996,2,9995.0,22.0,,,10002,4,10004.0,2.0,10005.0,22.0,9999.0,-560.0
16059,-1,1802900,PEARLS,9995,29,,,,,10005,29,,,,,10000.0,-560.0
16061,-1,1803000,PEARLS,9996,1,9995.0,21.0,,,9998,7,10002.0,1.0,10004.0,1.0,9997.0,-560.0
16063,-1,1803100,PEARLS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-560.0
16064,-1,1803200,PEARLS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-560.0
16067,-1,1803300,PEARLS,9998,2,9995.0,30.0,,,10005,30,,,,,10001.5,-560.0
16069,-1,1803400,PEARLS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,-560.0
16071,-1,1803500,PEARLS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,-560.0
16072,-1,1803600,PEARLS,10002,1,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10003.0,-560.0
16075,-1,1803700,PEARLS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-560.0
16077,-1,1803800,PEARLS,9995,26,,,,,10005,26,,,,,10000.0,-560.0
16079,-1,1803900,PEARLS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-560.0
16080,-1,1804000,PEARLS,9995,22,,,,,10005,22,,,,,10000.0,-552.0
16083,-1,1804100,PEARLS,9998,4,9995.0,25.0,,,10005,25,,,,,10001.5,-552.0
16085,-1,1804200,PEARLS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-552.0
16087,-1,1804300,PEARLS,9998,10,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10001.0,-544.0
16088,-1,1804400,PEARLS,9995,29,,,,,10005,29,,,,,10000.0,-552.0
16091,-1,1804500,PEARLS,9995,23,,,,,10005,23,,,,,10000.0,-552.0
16093,-1,1804600,PEARLS,9995,27,,,,,10005,27,,,,,10000.0,-552.0
16095,-1,1804700,PEARLS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,-552.0
16096,-1,1804800,PEARLS,9996,2,9995.0,25.0,,,9998,10,10002.0,5.0,10004.0,2.0,9997.0,-548.0
16099,-1,1804900,PEARLS,9998,3,9995.0,27.0,,,10005,27,,,,,10001.5,-548.0
16101,-1,1805000,PEARLS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,-548.0
16103,-1,1805100,PEARLS,9995,26,,,,,9998,1,10005.0,26.0,,,9996.5,-548.0
16105,-1,1805200,PEARLS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-548.0
16106,-1,1805300,PEARLS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,-548.0
16109,-1,1805400,PEARLS,9998,4,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0,-548.0
16111,-1,1805500,PEARLS,9996,1,9995.0,29.0,,,10002,3,10004.0,1.0,10005.0,29.0,9999.0,-548.0
16112,-1,1805600,PEARLS,9998,3,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0,-548.0
16114,-1,1805700,PEARLS,9995,22,,,,,10002,3,10005.0,22.0,,,9998.5,-548.0
16116,-1,1805800,PEARLS,9996,2,9995.0,28.0,,,9998,6,10004.0,2.0,10005.0,28.0,9997.0,-548.0
16119,-1,1805900,PEARLS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,-564.0
16120,-1,1806000,PEARLS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,-564.0
16122,-1,1806100,PEARLS,9995,28,,,,,10005,28,,,,,10000.0,-564.0
16124,-1,1806200,PEARLS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,-564.0
16127,-1,1806300,PEARLS,9995,28,,,,,10000,6,10005.0,28.0,,,9997.5,-564.0
16128,-1,1806400,PEARLS,9995,20,,,,,10005,20,,,,,10000.0,-564.0
16130,-1,1806500,PEARLS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,-564.0
16132,-1,1806600,PEARLS,9998,4,9995.0,27.0,,,10005,27,,,,,10001.5,-568.0
16134,-1,1806700,PEARLS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-568.0
16137,-1,1806800,PEARLS,9995,22,,,,,9998,5,10005.0,22.0,,,9996.5,-568.0
16138,-1,1806900,PEARLS,9998,1,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0,-568.0
16140,-1,1807000,PEARLS,9998,3,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10001.0,-568.0
16142,-1,1807100,PEARLS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,-568.0
16145,-1,1807200,PEARLS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,-568.0
16146,-1,1807300,PEARLS,10002,7,9995.0,24.0,,,10005,24,,,,,10003.5,-564.0
16148,-1,1807400,PEARLS,9996,1,9995.0,25.0,,,10000,4,10004.0,1.0,10005.0,25.0,9998.0,-564.0
16150,-1,1807500,PEARLS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,-564.0
16153,-1,1807600,PEARLS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-564.0
16154,-1,1807700,PEARLS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-564.0
16156,-1,1807800,PEARLS,10002,1,9998.0,10.0,9996.0,2.0,10004,2,10005.0,24.0,,,10003.0,-564.0
16158,-1,1807900,PEARLS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,-564.0
16161,-1,1808000,PEARLS,9995,22,,,,,10002,4,10005.0,22.0,,,9998.5,-552.0
16162,-1,1808100,PEARLS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,-552.0
16164,-1,1808200,PEARLS,9995,27,,,,,10005,27,,,,,10000.0,-552.0
16166,-1,1808300,PEARLS,9998,4,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0,-552.0
16169,-1,1808400,PEARLS,9996,2,9995.0,23.0,,,10002,9,10004.0,2.0,10005.0,23.0,9999.0,-552.0
16170,-1,1808500,PEARLS,9998,2,9995.0,29.0,,,10005,29,,,,,10001.5,-552.0
16172,-1,1808600,PEARLS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,-552.0
16174,-1,1808700,PEARLS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-552.0
16177,-1,1808800,PEARLS,9996,2,9995.0,20.0,,,10002,9,10004.0,2.0,10005.0,20.0,9999.0,-552.0
16178,-1,1808900,PEARLS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,-552.0
16180,-1,1809000,PEARLS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,-552.0
16182,-1,1809100,PEARLS,9996,1,9995.0,28.0,,,10002,7,10004.0,1.0,10005.0,28.0,9999.0,-548.0
16185,-1,1809200,PEARLS,9998,3,9995.0,28.0,,,10005,28,,,,,10001.5,-548.0
16186,-1,1809300,PEARLS,9996,1,9995.0,29.0,,,10002,5,10004.0,1.0,10005.0,29.0,9999.0,-548.0
16188,-1,1809400,PEARLS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,-548.0
16191,-1,1809500,PEARLS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-548.0
16193,-1,1809600,PEARLS,9998,2,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10001.0,-548.0
16195,-1,1809700,PEARLS,9998,9,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10001.0,-548.0
16196,-1,1809800,PEARLS,9996,2,9995.0,28.0,,,10002,7,10004.0,2.0,10005.0,28.0,9999.0,-548.0
16198,-1,1809900,PEARLS,9998,3,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0,-548.0
16201,-1,1810000,PEARLS,9995,27,,,,,10002,7,10005.0,27.0,,,9998.5,-548.0
