day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
0,617500,BANANAS,4895,6,4894,26,,,4901,26,,,,,4898,-21436
0,617600,PEARLS,9995,24,,,,,10005,24,,,,,10000,-440
0,617600,BANANAS,4894,24,,,,,4901,24,,,,,4897.5,-21148
0,617700,PEARLS,9996,1,9995,26,,,10004,1,10005,26,,,10000,-440
0,617700,BANANAS,4894,27,,,,,4900,1,4901,26,,,4897,-20276
0,617800,PEARLS,9996,2,9995,24,,,10004,2,10005,24,,,10000,-440
0,617800,BANANAS,4894,26,,,,,4900,2,4901,24,,,4897,-19728
0,617900,PEARLS,9996,2,9995,21,,,10004,2,10005,21,,,10000,-440
0,617900,BANANAS,4895,2,4894,21,,,4901,23,,,,,4898,-22336
0,618000,PEARLS,9995,26,,,,,10002,4,10005,26,,,9998.5,-440
0,618000,BANANAS,4894,26,,,,,4895,1,4899,4,4901,26,4894.5,-22956
0,618100,PEARLS,9996,1,9995,28,,,10004,1,10005,28,,,10000,-440
0,618100,BANANAS,4895,1,4894,28,,,4901,29,,,,,4898,-23158
0,618200,PEARLS,9996,1,9995,22,,,10004,1,10005,22,,,10000,-440
0,618200,BANANAS,4895,1,4894,22,,,4901,23,,,,,4898,-23274
0,618300,PEARLS,9996,2,9995,20,,,10002,7,10004,2,10005,20,9999,-440
0,618300,BANANAS,4894,21,,,,,4899,7,4900,2,4901,20,4896.5,-20030
0,618400,BANANAS,4895,4,4894,25,,,4900,25,,,,,4897.5,-19208
0,618400,PEARLS,10002,1,9998,5,9996,1,10004,1,10005,24,,,10003,-440
0,618500,PEARLS,9995,25,,,,,10005,25,,,,,10000,-440
0,618500,BANANAS,4894,25,,,,,4901,25,,,,,4897.5,-20060
0,618600,PEARLS,9996,1,9995,23,,,10002,7,10004,1,10005,23,9999,-440
0,618600,BANANAS,4894,1,4893,23,,,4898,7,4900,24,,,4896,-18504
0,618700,BANANAS,4896,3,4894,1,4893,24,4900,25,,,,,4898,-18218
0,618700,PEARLS,10000,3,9996,1,9995,24,10004,1,10005,24,,,10002,-440
0,618800,BANANAS,4894,5,4893,22,,,4900,22,,,,,4897,-16542
0,618800,PEARLS,9998,5,9996,1,9995,21,10004,1,10005,21,,,10001,-440
0,618900,PEARLS,9998,8,9995,26,,,10005,26,,,,,10001.5,-440
0,618900,BANANAS,4894,8,4893,26,,,4900,26,,,,,4897,-17060
0,619000,PEARLS,9995,26,,,,,10005,26,,,,,10000,-440
0,619000,BANANAS,4893,26,,,,,4896,2,4900,26,,,4894.5,-18048
0,619100,BANANAS,4893,26,,,,,4900,27,,,,,4896.5,-15964
0,619100,PEARLS,9995,27,,,,,10005,27,,,,,10000,-440
0,619200,BANANAS,4893,29,,,,,4898,10,4900,29,,,4895.5,-17032
0,619200,PEARLS,9996,1,9995,28,,,10002,9,10004,1,10005,28,9999,-438
0,619300,PEARLS,9996,2,9995,22,,,10004,2,10005,22,,,10000,-438
0,619300,BANANAS,4894,24,,,,,4900,24,,,,,4897,-18962
0,619400,PEARLS,9996,1,9995,27,,,10004,1,10005,27,,,10000,-438
0,619400,BANANAS,4893,27,,,,,4899,1,4900,27,,,4896,-15050
0,619500,BANANAS,4893,22,,,,,4899,1,4900,21,,,4896,-15446
0,619500,PEARLS,9996,1,9995,21,,,10004,1,10005,21,,,10000,-438
0,619600,BANANAS,4893,2,4892,26,,,4899,28,,,,,4896,-13670
0,619600,PEARLS,9996,2,9995,26,,,9998,2,10004,2,10005,26,9997,-438
0,619700,PEARLS,9995,23,,,,,10002,1,10005,23,,,9998.5,-442
0,619700,BANANAS,4892,23,,,,,4897,1,4899,23,,,4894.5,-13840
0,619800,PEARLS,9996,1,9995,27,,,10002,1,10004,1,10005,27,9999,-442
0,619800,BANANAS,4893,1,4892,27,,,4897,1,4899,28,,,4895,-13122
0,619900,PEARLS,9996,2,9995,28,,,10002,8,10004,2,10005,28,9999,-442
0,619900,BANANAS,4892,30,,,,,4897,8,4898,2,4899,28,4894.5,-10300
0,620000,PEARLS,9995,21,,,,,10005,21,,,,,10000,-442
0,620000,BANANAS,4891,21,,,,,4898,21,,,,,4894.5,-9016
0,620100,PEARLS,10002,11,9996,1,9995,29,10004,1,10005,29,,,10003,-442
0,620100,BANANAS,4897,1,4892,30,,,4898,1,4899,29,,,4897.5,-10218
0,620200,PEARLS,9996,1,9995,21,,,10004,1,10005,21,,,10000,-442
0,620200,BANANAS,4892,22,,,,,4898,22,,,,,4895,-9596
0,620300,PEARLS,10002,1,9998,9,9995,22,10005,22,,,,,10003.5,-442
0,620300,BANANAS,4893,8,4892,22,,,4899,22,,,,,4896,-12160
0,620400,PEARLS,9996,2,9995,29,,,10004,2,10005,29,,,10000,-440
0,620400,BANANAS,4892,31,,,,,4898,31,,,,,4895,-9714
0,620500,PEARLS,9996,1,9995,27,,,10004,1,10005,27,,,10000,-432
0,620500,BANANAS,4891,1,4890,27,,,4897,28,,,,,4894,-3698
0,620600,PEARLS,9996,2,9995,26,,,9998,1,10004,2,10005,26,9997,-432
0,620600,BANANAS,4891,2,4890,26,,,4897,28,,,,,4894,-4622
0,620700,PEARLS,9996,2,9995,28,,,10002,3,10004,2,10005,28,9999,-432
0,620700,BANANAS,4890,30,,,,,4895,3,4897,30,,,4892.5,-2086
0,620800,PEARLS,9995,29,,,,,10005,29,,,,,10000,-432
0,620800,BANANAS,4890,28,,,,,4897,29,,,,,4893.5,-1726
0,620900,PEARLS,9996,1,9995,27,,,10004,1,10005,27,,,10000,-432
0,620900,BANANAS,4890,28,,,,,4891,8,4896,28,,,4890.5,-76
0,621000,PEARLS,9996,2,9995,29,,,10004,2,10005,29,,,10000,-432
0,621000,BANANAS,4896,1,4891,2,4890,29,4897,31,,,,,4896.5,-4102
0,621100,PEARLS,9995,20,,,,,9998,1,10005,20,,,9996.5,-432
0,621100,BANANAS,4890,20,,,,,4897,20,,,,,4893.5,-3516
0,621200,PEARLS,9995,23,,,,,10005,23,,,,,10000,-432
0,621200,BANANAS,4890,23,,,,,4897,23,,,,,4893.5,-4196
0,621300,PEARLS,9998,7,9996,2,9995,20,10004,2,10005,20,,,10001,-432
0,621300,BANANAS,4891,9,4890,20,,,4897,22,,,,,4894,-4528
0,621400,PEARLS,9995,21,,,,,10005,21,,,,,10000,-432
0,621400,BANANAS,4891,21,,,,,4898,21,,,,,4894.5,-5812
0,621500,PEARLS,9995,28,,,,,10005,28,,,,,10000,-432
0,621500,BANANAS,4891,28,,,,,4898,28,,,,,4894.5,-5594
0,621600,PEARLS,9996,1,9995,20,,,10002,9,10004,1,10005,20,9999,-432
0,621600,BANANAS,4891,20,,,,,4896,9,4897,1,4898,20,4893.5,-5772
0,621700,PEARLS,9996,1,9995,28,,,10004,1,10005,28,,,10000,-432
0,621700,BANANAS,4891,29,,,,,4897,29,,,,,4894,-5058
0,621800,PEARLS,9996,2,9995,28,,,9998,1,10004,2,10005,28,9997,-432
0,621800,BANANAS,4891,30,,,,,4898,30,,,,,4894.5,-7128
0,621900,PEARLS,9996,1,9995,30,,,10004,1,10005,30,,,10000,-434
0,621900,BANANAS,4892,1,4891,30,,,4898,31,,,,,4895,-8260
0,622000,PEARLS,9995,28,,,,,10005,28,,,,,10000,-434
0,622000,BANANAS,4891,28,,,,,4898,28,,,,,4894.5,-8546
0,622100,PEARLS,9995,30,,,,,9998,2,10005,30,,,9996.5,-454
0,622100,BANANAS,4892,10,4891,30,,,4898,30,,,,,4895,-8338
0,622200,PEARLS,9996,1,9995,28,,,10004,1,10005,28,,,10000,-454
0,622200,BANANAS,4891,29,,,,,4898,29,,,,,4894.5,-7478
0,622300,PEARLS,9995,20,,,,,10005,20,,,,,10000,-454
0,622300,BANANAS,4891,19,,,,,4898,20,,,,,4894.5,-5976
0,622400,PEARLS,10000,2,9998,5,9996,1,10004,1,10005,23,,,10002,-454
0,622400,BANANAS,4892,5,4891,24,,,4897,24,,,,,4894.5,-4994
0,622500,PEARLS,9996,1,9995,28,,,10004,1,10005,28,,,10000,-454
0,622500,BANANAS,4890,29,,,,,4897,29,,,,,4893.5,-2888
0,622600,PEARLS,9996,2,9995,28,,,10004,2,10005,28,,,10000,-454
0,622600,BANANAS,4890,30,,,,,4896,2,4897,28,,,4893,-1438
0,622700,PEARLS,9996,1,9995,24,,,10004,1,10005,24,,,10000,-454
0,622700,BANANAS,4889,25,,,,,4896,25,,,,,4892.5,1424
0,622800,PEARLS,9998,9,9995,25,,,10005,25,,,,,10001.5,-454
0,622800,BANANAS,4890,9,4889,25,,,4896,25,,,,,4893,1282
0,622900,BANANAS,4889,22,,,,,4896,22,,,,,4892.5,2340
0,622900,PEARLS,10000,5,9996,2,9995,20,10004,2,10005,20,,,10002,-454
0,623000,PEARLS,9995,23,,,,,10002,9,10005,23,,,9998.5,-454
0,623000,BANANAS,4889,23,,,,,4894,9,4896,23,,,4891.5,3754
0,623100,BANANAS,4889,23,,,,,4895,1,4896,22,,,4892,4156
0,623100,PEARLS,9996,1,9995,22,,,10004,1,10005,22,,,10000,-454
0,623200,PEARLS,9996,2,9995,20,,,10004,2,10005,20,,,10000,-454
0,623200,BANANAS,4889,22,,,,,4896,22,,,,,4892.5,1342
0,623300,BANANAS,4889,31,,,,,4896,31,,,,,4892.5,2412
0,623300,PEARLS,9996,2,9995,29,,,10004,2,10005,29,,,10000,-454
0,623400,PEARLS,10002,1,9995,29,,,10005,29,,,,,10003.5,-454
0,623400,BANANAS,4889,29,,,,,4896,29,,,,,4892.5,1120
0,623500,BANANAS,4890,2,4889,29,,,4892,3,4896,29,,,4891,766
0,623500,PEARLS,9998,2,9995,29,,,10005,29,,,,,10001.5,-452
0,623600,PEARLS,9995,26,,,,,10005,26,,,,,10000,-452
0,623600,BANANAS,4890,25,,,,,4897,26,,,,,4893.5,-1182
0,623700,BANANAS,4890,24,,,,,4897,24,,,,,4893.5,-1170
0,623700,PEARLS,9995,24,,,,,10005,24,,,,,10000,-452
0,623800,PEARLS,9996,1,9995,29,,,10004,1,10005,29,,,10000,-452
0,623800,BANANAS,4894,1,4889,30,,,4896,30,,,,,4895,2024
0,623900,BANANAS,4889,27,,,,,4896,27,,,,,4892.5,1762
0,623900,PEARLS,9996,1,9995,26,,,10004,1,10005,26,,,10000,-452
0,624000,PEARLS,9995,27,,,,,10005,27,,,,,10000,-452
0,624000,BANANAS,4894,1,4889,27,,,4896,27,,,,,4895,1350
0,624100,BANANAS,4890,27,,,,,4895,1,4896,1,4897,26,4892.5,-690
0,624100,PEARLS,10000,3,9996,1,9995,26,10002,1,10004,1,10005,26,10001,-452
0,624200,PEARLS,9996,2,9995,26,,,10004,2,10005,26,,,10000,-450
0,624200,BANANAS,4890,2,4889,26,,,4896,28,,,,,4893,1134
0,624300,BANANAS,4889,20,,,,,4896,20,,,,,4892.5,3748
0,624300,PEARLS,9995,20,,,,,10005,20,,,,,10000,-450
0,624400,PEARLS,9996,1,9995,25,,,10004,1,10005,25,,,10000,-450
0,624400,BANANAS,4889,26,,,,,4896,26,,,,,4892.5,2844
0,624500,PEARLS,9996,2,9995,27,,,10002,2,10004,2,10005,27,9999,-446
0,624500,BANANAS,4893,2,4889,29,,,4894,2,4896,29,,,4893.5,3008
0,624600,PEARLS,9998,3,9996,1,9995,26,10004,1,10005,26,,,10001,-446
0,624600,BANANAS,4889,3,4888,27,,,4895,27,,,,,4892,6824
0,624700,PEARLS,9996,1,9995,23,,,10004,1,10005,23,,,10000,-446
0,624700,BANANAS,4888,24,,,,,4894,1,4895,23,,,4891,8460
0,624800,PEARLS,10002,4,9995,21,,,10005,21,,,,,10003.5,-446
0,624800,BANANAS,4887,21,,,,,4894,21,,,,,4890.5,12806
0,624900,PEARLS,9995,20,,,,,10002,1,10005,20,,,9998.5,-446
0,624900,BANANAS,4888,20,,,,,4892,1,4894,20,,,4890,9420
0,625000,PEARLS,9996,2,9995,20,,,10004,2,10005,20,,,10000,-446
0,625000,BANANAS,4887,21,,,,,4894,22,,,,,4890.5,12042
0,625100,PEARLS,9995,27,,,,,10005,27,,,,,10000,-446
0,625100,BANANAS,4887,27,,,,,4894,27,,,,,4890.5,11974
0,625200,PEARLS,9998,4,9995,22,,,10005,22,,,,,10001.5,-446
0,625200,BANANAS,4888,4,4887,22,,,4893,22,,,,,4890.5,14170
0,625300,PEARLS,9995,21,,,,,10005,21,,,,,10000,-446
0,625300,BANANAS,4886,21,,,,,4893,21,,,,,4889.5,15092
0,625400,PEARLS,9995,26,,,,,10002,8,10005,26,,,9998.5,-446
0,625400,BANANAS,4886,26,,,,,4891,8,4893,26,,,4888.5,15226
0,625500,PEARLS,9995,28,,,,,10005,28,,,,,10000,-446
0,625500,BANANAS,4886,28,,,,,4893,28,,,,,4889.5,15076
0,625600,PEARLS,9998,3,9996,1,9995,23,10004,1,10005,23,,,10001,-446
0,625600,BANANAS,4892,1,4887,4,4886,23,4893,24,,,,,4892.5,15244
0,625700,PEARLS,9995,30,,,,,10005,30,,,,,10000,-446
0,625700,BANANAS,4886,30,,,,,4893,30,,,,,4889.5,16198
0,625800,PEARLS,9996,2,9995,29,,,10000,5,10004,2,10005,29,9998,-446
0,625800,BANANAS,4886,31,,,,,4889,1,4892,2,4893,29,4887.5,18342
0,625900,PEARLS,9996,2,9995,23,,,10004,2,10005,23,,,10000,-446
0,625900,BANANAS,4885,25,,,,,4892,25,,,,,4888.5,20498
0,626000,PEARLS,9996,2,9995,20,,,10004,2,10005,20,,,10000,-438
0,626000,BANANAS,4886,2,4885,20,,,4892,22,,,,,4889,19126
0,626100,PEARLS,10002,1,10000,4,9996,1,10004,1,10005,28,,,10003,-438
0,626100,BANANAS,4885,29,,,,,4892,29,,,,,4888.5,21694
0,626200,PEARLS,9995,23,,,,,9998,1,10005,23,,,9996.5,-438
0,626200,BANANAS,4885,23,,,,,4892,23,,,,,4888.5,22156
0,626300,PEARLS,9996,2,9995,23,,,10002,7,10004,2,10005,23,9999,-440
0,626300,BANANAS,4886,25,,,,,4890,6,4892,25,,,4888,18676
0,626400,PEARLS,9995,23,,,,,10005,23,,,,,10000,-440
0,626400,BANANAS,4885,23,,,,,4886,1,4892,23,,,4885.5,19870
0,626500,PEARLS,9996,2,9995,26,,,10004,2,10005,26,,,10000,-440
0,626500,BANANAS,4886,2,4885,26,,,4892,28,,,,,4889,19902
0,626600,PEARLS,9995,30,,,,,10002,10,10005,30,,,9998.5,-440
0,626600,BANANAS,4885,30,,,,,4890,10,4892,30,,,4887.5,19350
0,626700,PEARLS,9996,2,9995,22,,,9998,1,10004,2,10005,22,9997,-440
0,626700,BANANAS,4885,24,,,,,4892,24,,,,,4888.5,20450
0,626800,PEARLS,9996,1,9995,28,,,10004,1,10005,28,,,10000,-442
0,626800,BANANAS,4885,29,,,,,4891,1,4892,28,,,4888,22982
0,626900,PEARLS,9996,1,9995,30,,,10004,1,10005,30,,,10000,-442
0,626900,BANANAS,4885,31,,,,,4892,31,,,,,4888.5,21920
0,627000,PEARLS,9996,2,9995,23,,,10004,2,10005,23,,,10000,-442
0,627000,BANANAS,4886,25,,,,,4892,2,4893,23,,,4889,18388
0,627100,PEARLS,9995,29,,,,,10005,29,,,,,10000,-442
0,627100,BANANAS,4886,29,,,,,4893,29,,,,,4889.5,18304
0,627200,PEARLS,9996,2,9995,27,,,10002,3,10004,2,10005,27,9999,-432
0,627200,BANANAS,4886,29,,,,,4891,8,4893,29,,,4888.5,16746
0,627300,BANANAS,4886,32,,,,,4893,32,,,,,4889.5,16800
0,627300,PEARLS,9996,2,9995,30,,,10004,2,10005,30,,,10000,-432
0,627400,BANANAS,4886,30,,,,,4892,1,4893,29,,,4889,18118
0,627400,PEARLS,9996,1,9995,29,,,10004,1,10005,29,,,10000,-428
0,627500,PEARLS,9995,21,,,,,10005,21,,,,,10000,-428
0,627500,BANANAS,4886,21,,,,,4893,21,,,,,4889.5,16480
0,627600,PEARLS,9996,2,9995,29,,,10002,7,10004,2,10005,29,9999,-426
0,627600,BANANAS,4886,31,,,,,4891,8,4892,2,4893,29,4888.5,17920
0,627700,BANANAS,4891,1,4886,26,,,4893,26,,,,,4892,16600
0,627700,PEARLS,10002,1,10000,4,9996,2,10004,2,10005,24,,,10003,-426
0,627800,BANANAS,4886,23,,,,,4887,1,4893,23,,,4886.5,15546
0,627800,PEARLS,10002,1,9995,23,,,10005,23,,,,,10003.5,-424
0,627900,PEARLS,9995,28,,,,,10002,6,10005,28,,,9998.5,-424
0,627900,BANANAS,4886,28,,,,,4891,6,4893,28,,,4888.5,16044
0,628000,PEARLS,9996,1,9995,30,,,10002,8,10004,1,10005,30,9999,-424
0,628000,BANANAS,4887,31,,,,,4892,8,4893,1,4894,30,4889.5,13492
0,628100,BANANAS,4887,26,,,,,4893,1,4894,25,,,4890,13550
0,628100,PEARLS,9996,1,9995,25,,,10004,1,10005,25,,,10000,-424
0,628200,BANANAS,4887,2,4886,30,,,4893,32,,,,,4890,15356
0,628200,PEARLS,9996,2,9995,30,,,9998,3,10004,2,10005,30,9997,-424
0,628300,PEARLS,9995,22,,,,,10005,22,,,,,10000,-430
0,628300,BANANAS,4886,22,,,,,4889,5,4893,22,,,4887.5,15396
0,628400,PEARLS,9998,2,9995,29,,,10000,3,10005,29,,,9999,-424
0,628400,BANANAS,4887,2,4886,29,,,4893,29,,,,,4890,16082
0,628500,BANANAS,4887,2,4886,23,,,4891,4,4893,25,,,4889,14344
0,628500,PEARLS,9996,2,9995,23,,,10002,4,10004,2,10005,23,9999,-424
0,628600,BANANAS,4887,23,,,,,4893,2,4894,21,,,4890,12480
0,628600,PEARLS,10002,3,9996,2,9995,21,10004,2,10005,21,,,10003,-424
0,628700,PEARLS,9995,25,,,,,10005,25,,,,,10000,-424
0,628700,BANANAS,4887,25,,,,,4894,25,,,,,4890.5,11438
0,628800,PEARLS,10002,1,9995,27,,,10005,27,,,,,10003.5,-424
0,628800,BANANAS,4887,27,,,,,4894,27,,,,,4890.5,11770
0,628900,PEARLS,9995,30,,,,,10005,30,,,,,10000,-424
0,628900,BANANAS,4887,30,,,,,4894,30,,,,,4890.5,10304
0,629000,PEARLS,9998,5,9996,1,9995,25,10004,1,10005,25,,,10001,-424
0,629000,BANANAS,4888,5,4887,25,,,4894,26,,,,,4891,9728
0,629100,PEARLS,9995,24,,,,,10000,3,10005,24,,,9997.5,-422
0,629100,BANANAS,4887,24,,,,,4894,24,,,,,4890.5,10130
0,629200,PEARLS,9996,1,9995,20,,,10004,1,10005,20,,,10000,-422
0,629200,BANANAS,4888,1,4887,20,,,4894,21,,,,,4891,9984
0,629300,PEARLS,10002,4,9996,1,9995,26,10004,1,10005,26,,,10003,-422
0,629300,BANANAS,4887,27,,,,,4894,27,,,,,4890.5,10908
0,629400,PEARLS,9995,27,,,,,10005,27,,,,,10000,-414
0,629400,BANANAS,4887,27,,,,,4894,27,,,,,4890.5,12868
0,629500,PEARLS,10002,6,9995,29,,,10005,29,,,,,10003.5,-422
0,629500,BANANAS,4887,29,,,,,4894,29,,,,,4890.5,12850
0,629600,PEARLS,9995,23,,,,,9998,5,10005,23,,,9996.5,-422
0,629600,BANANAS,4886,23,,,,,4887,1,4893,23,,,4886.5,16260
0,629700,PEARLS,9995,20,,,,,10002,2,10005,20,,,9998.5,-432
0,629700,BANANAS,4886,20,,,,,4891,2,4893,20,,,4888.5,14778
0,629800,PEARLS,9995,30,,,,,10002,10,10005,30,,,9998.5,-432
0,629800,BANANAS,4886,30,,,,,4887,1,4891,10,4893,30,4886.5,15354
0,629900,PEARLS,9998,8,9996,2,9995,25,10004,2,10005,25,,,10001,-432
0,629900,BANANAS,4887,7,4886,27,,,4893,27,,,,,4890,16664
0,630000,PEARLS,9998,9,9996,2,9995,21,10004,2,10005,21,,,10001,-432
0,630000,BANANAS,4887,9,4886,23,,,4892,23,,,,,4889.5,18510
0,630100,PEARLS,9998,8,9995,25,,,10005,25,,,,,10001.5,-432
0,630100,BANANAS,4887,8,4886,25,,,4893,25,,,,,4890,17748
0,630200,PEARLS,9998,5,9996,1,9995,22,10004,1,10005,22,,,10001,-432
0,630200,BANANAS,4886,6,4885,22,,,4892,23,,,,,4889,19204
0,630300,PEARLS,9996,2,9995,22,,,10002,8,10004,2,10005,22,9999,-430
0,630300,BANANAS,4886,2,4885,22,,,4890,9,4892,24,,,4888,19960
0,630400,PEARLS,9996,2,9995,30,,,9998,1,10004,2,10005,30,9997,-430
0,630400,BANANAS,4886,2,4885,30,,,4892,32,,,,,4889,20152
0,630500,PEARLS,9996,2,9995,26,,,10002,10,10004,2,10005,26,9999,-432
0,630500,BANANAS,4885,28,,,,,4890,10,4892,28,,,4887.5,20852
0,630600,PEARLS,9995,22,,,,,10005,22,,,,,10000,-430
0,630600,BANANAS,4885,22,,,,,4892,22,,,,,4888.5,19972
0,630700,PEARLS,9996,2,9995,24,,,10004,2,10005,24,,,10000,-430
0,630700,BANANAS,4885,26,,,,,4887,2,4892,26,,,4886,20762
0,630800,PEARLS,9996,2,9995,28,,,10004,2,10005,28,,,10000,-430
0,630800,BANANAS,4885,30,,,,,4892,30,,,,,4888.5,20462
0,630900,PEARLS,9996,2,9995,25,,,10004,2,10005,25,,,10000,-430
0,630900,BANANAS,4885,27,,,,,4892,27,,,,,4888.5,21188
0,631000,PEARLS,9996,1,9995,28,,,10004,1,10005,28,,,10000,-430
0,631000,BANANAS,4889,4,4885,29,,,4892,29,,,,,4890.5,21960
0,631100,PEARLS,9996,1,9995,27,,,10004,1,10005,27,,,10000,-430
0,631100,BANANAS,4886,1,4885,27,,,4892,28,,,,,4889,19706
0,631200,PEARLS,9998,7,9996,1,9995,23,10004,1,10005,23,,,10001,-430
0,631200,BANANAS,4887,7,4886,24,,,4892,1,4893,23,,,4889.5,17606
0,631300,PEARLS,9996,1,9995,26,,,10002,10,10004,1,10005,26,9999,-430
0,631300,BANANAS,4886,27,,,,,4891,10,4893,27,,,4888.5,16606
0,631400,PEARLS,9998,4,9996,1,9995,23,10004,1,10005,23,,,10001,-430
0,631400,BANANAS,4887,4,4886,24,,,4893,24,,,,,4890,16092
0,631500,PEARLS,9996,2,9995,20,,,10004,2,10005,20,,,10000,-426
0,631500,BANANAS,4886,21,,,,,4892,22,,,,,4889,18912
0,631600,PEARLS,9998,6,9996,1,9995,23,10004,1,10005,23,,,10001,-426
0,631600,BANANAS,4891,1,4886,6,4885,24,4892,24,,,,,4891.5,20540
0,631700,PEARLS,9995,21,,,,,10005,21,,,,,10000,-426
0,631700,BANANAS,4885,21,,,,,4886,1,4892,21,,,4885.5,21282
0,631800,PEARLS,9996,2,9995,21,,,10004,2,10005,21,,,10000,-452
0,631800,BANANAS,4885,23,,,,,4891,2,4892,21,,,4888,22552
0,631900,BANANAS,4886,2,4885,29,,,4892,31,,,,,4889,19886
0,631900,PEARLS,9996,2,9995,29,,,10004,2,10005,29,,,10000,-452
0,632000,PEARLS,9996,2,9995,24,,,10004,2,10005,24,,,10000,-452
0,632000,BANANAS,4885,26,,,,,4892,26,,,,,4888.5,21924
0,632100,BANANAS,4885,1,4884,23,,,4891,24,,,,,4888,24476
0,632100,PEARLS,9996,1,9995,23,,,10004,1,10005,23,,,10000,-452
0,632200,PEARLS,9996,2,9995,25,,,10002,4,10004,2,10005,25,9999,-452
0,632200,BANANAS,4884,27,,,,,4889,4,4891,27,,,4886.5,25120
0,632300,BANANAS,4884,22,,,,,4891,22,,,,,4887.5,25590
0,632300,PEARLS,9996,2,9995,20,,,10004,2,10005,20,,,10000,-452
0,632400,PEARLS,9996,2,9995,26,,,9998,1,10004,2,10005,26,9997,-452
0,632400,BANANAS,4884,28,,,,,4890,2,4891,26,,,4887,27162
0,632500,BANANAS,4885,1,4884,22,,,4891,23,,,,,4888,24620
0,632500,PEARLS,9996,1,9995,22,,,10004,1,10005,22,,,10000,-454
0,632600,PEARLS,9996,2,9995,20,,,10004,2,10005,20,,,10000,-454
0,632600,BANANAS,4885,22,,,,,4891,22,,,,,4888,23254
0,632700,BANANAS,4888,1,4886,9,4885,30,4891,1,4892,29,,,4889.5,22886
0,632700,PEARLS,9998,8,9996,1,9995,29,10004,1,10005,29,,,10001,-456
0,632800,PEARLS,9995,29,,,,,10005,29,,,,,10000,-456
0,632800,BANANAS,4884,29,,,,,4891,29,,,,,4887.5,24264
0,632900,BANANAS,4885,24,,,,,4890,4,4892,24,,,4887.5,21362
0,632900,PEARLS,9996,1,9995,23,,,10002,4,10004,1,10005,23,9999,-456
0,633000,PEARLS,9996,1,9995,30,,,10004,1,10005,30,,,10000,-460
0,633000,BANANAS,4887,4,4884,31,,,4891,31,,,,,4889,25878
0,633100,BANANAS,4884,21,,,,,4889,5,4891,21,,,4886.5,25810
0,633100,PEARLS,9996,1,9995,20,,,10002,5,10004,1,10005,20,9999,-460
0,633200,PEARLS,9996,2,9995,27,,,10002,8,10004,2,10005,27,9999,-460
0,633200,BANANAS,4884,29,,,,,4885,7,4889,8,4890,2,4884.5,27738
0,633300,PEARLS,10000,2,9995,28,,,10005,28,,,,,10002.5,-460
0,633300,BANANAS,4883,28,,,,,4890,28,,,,,4886.5,31338
0,633400,PEARLS,9996,2,9995,28,,,10004,2,10005,28,,,10000,-460
0,633400,BANANAS,4888,1,4883,30,,,4890,30,,,,,4889,30472
0,633500,PEARLS,9995,30,,,,,10005,30,,,,,10000,-460
0,633500,BANANAS,4883,30,,,,,4884,1,4890,30,,,4883.5,29310
0,633600,PEARLS,9996,1,9995,28,,,10004,1,10005,28,,,10000,-476
0,633600,BANANAS,4889,1,4884,29,,,4890,29,,,,,4889.5,28280
0,633700,PEARLS,9995,24,,,,,10002,7,10005,24,,,9998.5,-476
0,633700,BANANAS,4884,24,,,,,4889,6,4891,24,,,4886.5,26162
0,633800,PEARLS,9998,1,9996,1,9995,22,10004,1,10005,22,,,10001,-476
0,633800,BANANAS,4889,1,4888,3,4884,2,4890,23,,,,,4889.5,29504
0,633900,PEARLS,9995,26,,,,,10005,26,,,,,10000,-476
0,633900,BANANAS,4884,26,,,,,4890,26,,,,,4887,28352
0,634000,PEARLS,9996,1,9995,21,,,10002,5,10004,1,10005,21,9999,-476
0,634000,BANANAS,4884,22,,,,,4889,5,4891,22,,,4886.5,26750
0,634100,PEARLS,9996,1,9995,29,,,10004,1,10005,29,,,10000,-476
0,634100,BANANAS,4884,30,,,,,4885,1,4887,1,4891,30,4884.5,25950
0,634200,PEARLS,9996,1,9995,20,,,10004,1,10005,20,,,10000,-476
0,634200,BANANAS,4884,1,4883,20,,,4890,21,,,,,4887,29558
0,634300,PEARLS,10000,6,9995,23,,,10005,23,,,,,10002.5,-476
0,634300,BANANAS,4883,23,,,,,4890,23,,,,,4886.5,29254
0,634400,PEARLS,9995,29,,,,,10002,6,10005,29,,,9998.5,-476
0,634400,BANANAS,4883,29,,,,,4888,6,4890,29,,,4885.5,29438
0,634500,PEARLS,9998,5,9996,1,9995,20,10004,1,10005,20,,,10001,-474
0,634500,BANANAS,4884,6,4883,20,,,4890,21,,,,,4887,29556
0,634600,PEARLS,9995,27,,,,,10005,27,,,,,10000,-474
0,634600,BANANAS,4883,27,,,,,4890,27,,,,,4886.5,30264
0,634700,PEARLS,9996,2,9995,25,,,10002,3,10004,2,10005,25,9999,-474
0,634700,BANANAS,4883,27,,,,,4888,3,4889,2,4890,25,4885.5,32044
0,634800,PEARLS,9995,25,,,,,10005,25,,,,,10000,-474
0,634800,BANANAS,4882,25,,,,,4889,25,,,,,4885.5,34430
0,634900,PEARLS,9998,6,9995,22,,,10000,3,10005,22,,,9999,-474
0,634900,BANANAS,4883,6,4882,22,,,4889,22,,,,,4886,34806
