day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
-2,451200,PEARLS,9995,24,,,,,9998,1,10002,7,10005,24,9996.5,-108
-2,451200,BANANAS,4982,24,,,,,4987,7,4989,24,,,4984.5,-8480
-2,451300,PEARLS,9995,24,,,,,9998,1,10002,4,10005,24,9996.5,-108
-2,451300,BANANAS,4982,24,,,,,4987,3,4989,24,,,4984.5,-9174
-2,451400,PEARLS,9995,29,,,,,10000,6,10005,29,,,9997.5,-110
-2,451400,BANANAS,4982,29,,,,,4989,29,,,,,4985.5,-10202
-2,451500,PEARLS,9998,3,9995,25,,,10005,25,,,,,10001.5,-110
-2,451500,BANANAS,4983,3,4982,25,,,4989,25,,,,,4986,-9890
-2,451600,PEARLS,10000,5,9996,1,9995,28,10002,4,10004,1,10005,28,10001,-108
-2,451600,BANANAS,4982,29,,,,,4987,5,4989,29,,,4984.5,-9654
-2,451700,PEARLS,9995,24,,,,,10002,6,10005,24,,,9998.5,-108
-2,451700,BANANAS,4982,24,,,,,4987,6,4989,24,,,4984.5,-10430
-2,451800,PEARLS,9996,1,9995,29,,,10004,1,10005,29,,,10000,-108
-2,451800,BANANAS,4983,1,4982,29,,,4989,30,,,,,4986,-10232
-2,451900,BANANAS,4984,32,,,,,4990,2,4991,30,,,4987,-14708
-2,451900,PEARLS,9996,2,9995,30,,,10004,2,10005,30,,,10000,-140
-2,452000,BANANAS,4984,24,,,,,4991,24,,,,,4987.5,-14888
-2,452000,PEARLS,9995,24,,,,,10005,24,,,,,10000,-96
-2,452100,BANANAS,4984,1,4983,29,,,4990,30,,,,,4987,-14144
-2,452100,PEARLS,9996,1,9995,29,,,10004,1,10005,29,,,10000,-96
-2,452200,BANANAS,4984,1,4983,22,,,4989,2,4990,20,,,4986.5,-11560
-2,452200,PEARLS,9996,2,9995,20,,,9998,2,10004,2,10005,20,9997,-98
-2,452300,BANANAS,4983,28,,,,,4988,10,4990,29,,,4985.5,-11858
-2,452300,PEARLS,9995,29,,,,,10000,3,10002,10,10005,29,9997.5,-102
-2,452400,BANANAS,4984,8,4983,28,,,4990,28,,,,,4987,-13318
-2,452400,PEARLS,9998,8,9996,2,9995,26,10004,2,10005,26,,,10001,-102
-2,452500,BANANAS,4983,29,,,,,4990,29,,,,,4986.5,-13234
-2,452500,PEARLS,9996,1,9995,28,,,9998,1,10004,1,10005,28,9997,-102
-2,452600,BANANAS,4984,26,,,,,4990,1,4991,26,,,4987,-15006
-2,452600,PEARLS,9996,1,9995,26,,,10004,1,10005,26,,,10000,-104
-2,452700,BANANAS,4983,29,,,,,4990,29,,,,,4986.5,-14156
-2,452700,PEARLS,9995,29,,,,,10005,29,,,,,10000,-104
-2,452800,BANANAS,4988,8,4984,1,4983,28,4990,29,,,,,4989,-14010
-2,452800,PEARLS,9996,1,9995,28,,,10004,1,10005,28,,,10000,-104
-2,452900,BANANAS,4986,5,4984,12,4983,21,4990,23,,,,,4988,-13742
-2,452900,PEARLS,9998,10,9996,2,9995,21,10004,2,10005,21,,,10001,-104
-2,453000,BANANAS,4983,30,,,,,4990,30,,,,,4986.5,-12668
-2,453000,PEARLS,9995,30,,,,,10005,30,,,,,10000,-104
-2,453100,BANANAS,4983,2,4982,25,,,4985,2,4989,27,,,4984,-10550
-2,453100,PEARLS,9996,2,9995,25,,,10004,2,10005,25,,,10000,-104
-2,453200,BANANAS,4983,5,4982,29,,,4989,29,,,,,4986,-9190
-2,453200,PEARLS,9998,4,9995,29,,,10005,29,,,,,10001.5,-106
-2,453300,BANANAS,4982,11,4981,23,,,4988,25,,,,,4985,-6474
-2,453300,PEARLS,9998,9,9996,2,9995,23,10004,2,10005,23,,,10001,-106
-2,453400,PEARLS,9995,30,,,,,9998,1,10002,4,10005,30,9996.5,-106
-2,453400,BANANAS,4982,30,,,,,4987,4,4989,30,,,4984.5,-7554
-2,453500,PEARLS,9995,21,,,,,10005,21,,,,,10000,-106
-2,453500,BANANAS,4985,6,4982,21,,,4989,21,,,,,4987,-7306
-2,453600,PEARLS,9998,5,9996,2,9995,20,10004,2,10005,20,,,10001,-106
-2,453600,BANANAS,4982,7,4981,20,,,4988,22,,,,,4985,-7156
-2,453700,PEARLS,9995,24,,,,,10002,10,10005,24,,,9998.5,-106
-2,453700,BANANAS,4981,24,,,,,4986,10,4988,24,,,4983.5,-6334
-2,453800,PEARLS,9995,23,,,,,10005,23,,,,,10000,-106
-2,453800,BANANAS,4982,23,,,,,4985,6,4989,23,,,4983.5,-7688
-2,453900,PEARLS,10002,1,9996,2,9995,29,10004,2,10005,29,,,10003,-106
-2,453900,BANANAS,4982,2,4981,29,,,4988,31,,,,,4985,-6478
-2,454000,PEARLS,10002,12,9996,2,9995,29,10004,2,10005,29,,,10003,-104
-2,454000,BANANAS,4982,31,,,,,4989,31,,,,,4985.5,-8880
-2,454100,PEARLS,9995,23,,,,,10005,23,,,,,10000,-104
-2,454100,BANANAS,4982,23,,,,,4989,23,,,,,4985.5,-10424
-2,454200,BANANAS,4982,31,,,,,4985,3,4989,31,,,4983.5,-9424
-2,454200,PEARLS,9996,1,9995,30,,,10004,1,10005,30,,,10000,-104
-2,454300,PEARLS,9995,30,,,,,9998,1,10002,5,10005,30,9996.5,-104
-2,454300,BANANAS,4982,30,,,,,4987,5,4989,30,,,4984.5,-9136
-2,454400,BANANAS,4983,2,4982,21,,,4989,23,,,,,4986,-10030
-2,454400,PEARLS,9996,2,9995,21,,,10004,2,10005,21,,,10000,-106
-2,454500,PEARLS,9996,1,9995,24,,,10002,5,10004,1,10005,24,9999,-106
-2,454500,BANANAS,4983,24,,,,,4988,5,4990,25,,,4985.5,-11818
-2,454600,BANANAS,4983,1,4982,27,,,4989,28,,,,,4986,-10684
-2,454600,PEARLS,9996,1,9995,27,,,10004,1,10005,27,,,10000,-110
-2,454700,PEARLS,9996,1,9995,28,,,10004,1,10005,28,,,10000,-110
-2,454700,BANANAS,4983,1,4982,28,,,4989,29,,,,,4986,-9970
-2,454800,BANANAS,4984,2,4983,26,,,4990,28,,,,,4987,-13542
-2,454800,PEARLS,9996,2,9995,26,,,10004,2,10005,26,,,10000,-110
-2,454900,PEARLS,9996,1,9995,28,,,10004,1,10005,28,,,10000,-102
-2,454900,BANANAS,4984,29,,,,,4990,1,4991,28,,,4987,-14846
-2,455000,BANANAS,4987,3,4984,32,,,4991,32,,,,,4989,-16124
-2,455000,PEARLS,9996,2,9995,30,,,10000,2,10004,2,10005,30,9998,-102
-2,455100,PEARLS,9996,2,9995,28,,,10002,2,10004,2,10005,28,9999,-102
-2,455100,BANANAS,4985,29,,,,,4990,2,4991,2,4992,28,4987.5,-18888
-2,455200,BANANAS,4985,24,,,,,4990,7,4992,24,,,4987.5,-19524
-2,455200,PEARLS,9995,24,,,,,10002,7,10005,24,,,9998.5,-102
-2,455300,PEARLS,9995,21,,,,,10005,21,,,,,10000,-102
-2,455300,BANANAS,4985,21,,,,,4992,21,,,,,4988.5,-18870
-2,455400,BANANAS,4984,21,,,,,4991,21,,,,,4987.5,-16396
-2,455400,PEARLS,10000,2,9995,21,,,10005,21,,,,,10002.5,-102
-2,455500,PEARLS,9996,2,9995,22,,,10004,2,10005,22,,,10000,-102
-2,455500,BANANAS,4985,1,4984,22,,,4991,24,,,,,4988,-17626
-2,455600,PEARLS,9996,1,9995,22,,,10004,1,10005,22,,,10000,-102
-2,455600,BANANAS,4984,23,,,,,4987,2,4991,23,,,4985.5,-16004
-2,455700,PEARLS,9998,10,9995,27,,,10005,27,,,,,10001.5,-106
-2,455700,BANANAS,4985,10,4984,27,,,4991,27,,,,,4988,-16964
-2,455800,PEARLS,9996,1,9995,30,,,10004,1,10005,30,,,10000,-106
-2,455800,BANANAS,4984,1,4983,30,,,4990,31,,,,,4987,-14138
-2,455900,PEARLS,9995,28,,,,,10005,28,,,,,10000,-106
-2,455900,BANANAS,4983,28,,,,,4990,28,,,,,4986.5,-13450
-2,456000,PEARLS,9996,1,9995,27,,,10004,1,10005,27,,,10000,-106
-2,456000,BANANAS,4989,1,4983,28,,,4990,28,,,,,4989.5,-13422
-2,456100,PEARLS,9996,1,9995,27,,,10002,10,10004,1,10005,27,9999,-102
-2,456100,BANANAS,4983,27,,,,,4988,10,4989,1,4990,27,4985.5,-11630
-2,456200,PEARLS,9996,2,9995,22,,,10004,2,10005,22,,,10000,-102
-2,456200,BANANAS,4983,24,,,,,4989,24,,,,,4986,-10844
-2,456300,PEARLS,9996,1,9995,20,,,10004,1,10005,20,,,10000,-102
-2,456300,BANANAS,4982,21,,,,,4989,21,,,,,4985.5,-9652
-2,456400,BANANAS,4983,1,4982,29,,,4989,29,,,,,4986,-9836
-2,456400,PEARLS,9996,1,9995,28,,,10004,1,10005,28,,,10000,-104
-2,456500,BANANAS,4982,28,,,,,4987,6,4989,28,,,4984.5,-8032
-2,456500,PEARLS,9995,28,,,,,10002,6,10005,28,,,9998.5,-104
-2,456600,BANANAS,4982,21,,,,,4989,21,,,,,4985.5,-7654
-2,456600,PEARLS,9995,21,,,,,10000,3,10005,21,,,9997.5,-104
-2,456700,BANANAS,4982,24,,,,,4987,2,4989,24,,,4984.5,-9616
-2,456700,PEARLS,9996,1,9995,23,,,10002,1,10004,1,10005,23,9999,-102
-2,456800,BANANAS,4987,3,4983,30,,,4989,1,4990,29,,,4988,-11618
-2,456800,PEARLS,9996,1,9995,29,,,10004,1,10005,29,,,10000,-102
-2,456900,BANANAS,4983,26,,,,,4990,26,,,,,4986.5,-14320
-2,456900,PEARLS,10002,4,9995,26,,,10005,26,,,,,10003.5,-100
-2,457000,BANANAS,4984,22,,,,,4990,1,4991,21,,,4987,-14912
-2,457000,PEARLS,9996,1,9995,21,,,9998,10,10004,1,10005,21,9997,-92
-2,457100,BANANAS,4983,20,,,,,4984,7,4990,20,,,4983.5,-14328
-2,457100,PEARLS,9995,20,,,,,10005,20,,,,,10000,-92
-2,457200,BANANAS,4984,24,,,,,4985,8,4990,2,4991,22,4984.5,-14794
-2,457200,PEARLS,9996,2,9995,22,,,10004,2,10005,22,,,10000,-92
-2,457300,BANANAS,4984,23,,,,,4991,23,,,,,4987.5,-15828
-2,457300,PEARLS,9996,1,9995,22,,,10004,1,10005,22,,,10000,-92
-2,457400,BANANAS,4984,21,,,,,4991,21,,,,,4987.5,-16226
-2,457400,PEARLS,9996,1,9995,20,,,10000,6,10004,1,10005,20,9998,-92
-2,457500,BANANAS,4985,22,,,,,4992,22,,,,,4988.5,-18306
-2,457500,PEARLS,9995,22,,,,,10005,22,,,,,10000,-92
-2,457600,BANANAS,4990,1,4984,21,,,4991,21,,,,,4990.5,-17358
-2,457600,PEARLS,9995,21,,,,,10005,21,,,,,10000,-92
-2,457700,BANANAS,4984,21,,,,,4989,7,4991,21,,,4986.5,-17058
-2,457700,PEARLS,9996,1,9995,20,,,10002,7,10004,1,10005,20,9999,-92
-2,457800,BANANAS,4984,21,,,,,4990,1,4991,20,,,4987,-14874
-2,457800,PEARLS,9996,1,9995,20,,,10004,1,10005,20,,,10000,-92
-2,457900,PEARLS,9996,1,9995,20,,,10004,1,10005,20,,,10000,-92
-2,457900,BANANAS,4984,1,4983,20,,,4990,21,,,,,4987,-14266
-2,458000,PEARLS,9995,23,,,,,10000,5,10005,23,,,9997.5,-92
-2,458000,BANANAS,4984,23,,,,,4991,23,,,,,4987.5,-16042
-2,458100,PEARLS,9996,2,9995,24,,,10004,2,10005,24,,,10000,-92
-2,458100,BANANAS,4987,3,4984,26,,,4991,26,,,,,4989,-16118
-2,458200,PEARLS,9996,1,9995,29,,,10004,1,10005,29,,,10000,-92
-2,458200,BANANAS,4985,1,4984,29,,,4991,30,,,,,4988,-17188
-2,458300,PEARLS,9996,1,9995,22,,,10000,3,10004,1,10005,22,9998,-92
-2,458300,BANANAS,4985,1,4984,22,,,4991,23,,,,,4988,-17798
-2,458400,PEARLS,9996,1,9995,22,,,10004,1,10005,22,,,10000,-92
-2,458400,BANANAS,4985,23,,,,,4992,23,,,,,4988.5,-19178
-2,458500,PEARLS,10002,1,9996,1,9995,28,10004,1,10005,28,,,10003,-64
-2,458500,BANANAS,4985,1,4984,28,,,4991,29,,,,,4988,-17978
-2,458600,BANANAS,4985,22,,,,,4991,1,4992,22,,,4988,-18748
-2,458600,PEARLS,9996,1,9995,22,,,10004,1,10005,22,,,10000,-62
-2,458700,BANANAS,4985,22,,,,,4992,22,,,,,4988.5,-19720
-2,458700,PEARLS,9995,22,,,,,10005,22,,,,,10000,-62
-2,458800,PEARLS,10002,1,10000,3,9995,22,10005,22,,,,,10003.5,-62
-2,458800,BANANAS,4985,22,,,,,4992,22,,,,,4988.5,-21380
-2,458900,PEARLS,9995,25,,,,,10002,1,10005,25,,,9998.5,-60
-2,458900,BANANAS,4986,25,,,,,4991,1,4993,25,,,4988.5,-23380
-2,459000,BANANAS,4986,27,,,,,4993,27,,,,,4989.5,-22662
-2,459000,PEARLS,9995,27,,,,,9998,1,10005,27,,,9996.5,-60
-2,459100,BANANAS,4991,1,4985,22,,,4992,22,,,,,4991.5,-20604
-2,459100,PEARLS,9995,22,,,,,10005,22,,,,,10000,-62
-2,459200,PEARLS,9996,1,9995,25,,,10004,1,10005,25,,,10000,-62
-2,459200,BANANAS,4990,1,4985,26,,,4992,26,,,,,4991,-19678
-2,459300,PEARLS,9996,1,9995,25,,,10004,1,10005,25,,,10000,-62
-2,459300,BANANAS,4985,25,,,,,4992,26,,,,,4988.5,-21578
-2,459400,BANANAS,4985,24,,,,,4990,6,4992,24,,,4987.5,-20150
-2,459400,PEARLS,9996,2,9995,22,,,9998,4,10002,6,10004,2,9997,-62
-2,459500,BANANAS,4985,27,,,,,4992,27,,,,,4988.5,-18168
-2,459500,PEARLS,9995,27,,,,,10005,27,,,,,10000,-62
-2,459600,PEARLS,9996,1,9995,26,,,10004,1,10005,26,,,10000,-62
-2,459600,BANANAS,4984,27,,,,,4985,1,4991,27,,,4984.5,-16282
-2,459700,PEARLS,10002,1,9995,24,,,10005,24,,,,,10003.5,-62
-2,459700,BANANAS,4983,24,,,,,4990,24,,,,,4986.5,-14410
-2,459800,BANANAS,4984,26,,,,,4991,26,,,,,4987.5,-15444
-2,459800,PEARLS,9995,26,,,,,10005,26,,,,,10000,-60
-2,459900,BANANAS,4984,1,4983,30,,,4990,31,,,,,4987,-14338
-2,459900,PEARLS,9996,1,9995,30,,,10004,1,10005,30,,,10000,-60
-2,460000,PEARLS,9996,1,9995,23,,,10004,1,10005,23,,,10000,-60
-2,460000,BANANAS,4983,24,,,,,4990,24,,,,,4986.5,-13438
-2,460100,PEARLS,10002,3,9996,1,9995,25,10004,1,10005,25,,,10003,-60
-2,460100,BANANAS,4984,26,,,,,4990,1,4991,25,,,4987,-15076
-2,460200,PEARLS,9996,1,9995,22,,,10002,5,10004,1,10005,22,9999,-54
-2,460200,BANANAS,4984,23,,,,,4989,5,4991,23,,,4986.5,-16420
-2,460300,PEARLS,9995,25,,,,,10002,2,10005,25,,,9998.5,-54
-2,460300,BANANAS,4984,25,,,,,4989,2,4991,25,,,4986.5,-17682
-2,460400,PEARLS,9996,2,9995,24,,,10004,2,10005,24,,,10000,-54
-2,460400,BANANAS,4984,26,,,,,4991,26,,,,,4987.5,-16580
-2,460500,PEARLS,9996,2,9995,24,,,10002,7,10004,2,10005,24,9999,-54
-2,460500,BANANAS,4984,2,4983,24,,,4988,7,4990,26,,,4986,-14130
-2,460600,PEARLS,9996,2,9995,20,,,10004,2,10005,20,,,10000,-54
-2,460600,BANANAS,4984,22,,,,,4985,2,4990,2,4991,20,4984.5,-14640
-2,460700,PEARLS,9996,2,9995,25,,,10002,7,10004,2,10005,25,9999,-54
-2,460700,BANANAS,4984,27,,,,,4989,7,4991,27,,,4986.5,-17164
-2,460800,BANANAS,4985,1,4984,25,,,4991,25,,,,,4988,-16648
-2,460800,PEARLS,9998,1,9996,2,9995,23,10004,2,10005,23,,,10001,-54
-2,460900,BANANAS,4984,23,,,,,4989,6,4991,23,,,4986.5,-16254
-2,460900,PEARLS,9996,2,9995,21,,,10002,6,10004,2,10005,21,9999,-54
-2,461000,BANANAS,4983,24,,,,,4990,24,,,,,4986.5,-11580
-2,461000,PEARLS,9995,24,,,,,10005,24,,,,,10000,-54
-2,461100,BANANAS,4983,21,,,,,4990,22,,,,,4986.5,-14072
-2,461100,PEARLS,10002,10,9996,1,9995,21,10004,1,10005,21,,,10003,-54
-2,461200,BANANAS,4984,8,4983,24,,,4990,25,,,,,4987,-13784
-2,461200,PEARLS,9998,7,9996,1,9995,24,10004,1,10005,24,,,10001,-54
-2,461300,BANANAS,4983,25,,,,,4988,1,4989,1,4990,24,4985.5,-11276
-2,461300,PEARLS,9996,1,9995,24,,,10002,1,10004,1,10005,24,9999,-54
-2,461400,BANANAS,4983,23,,,,,4988,6,4989,2,4990,21,4985.5,-11186
-2,461400,PEARLS,9996,2,9995,21,,,10002,1,10004,2,10005,21,9999,-44
-2,461500,BANANAS,4982,27,,,,,4987,9,4989,27,,,4984.5,-10326
-2,461500,PEARLS,9995,27,,,,,10002,9,10005,27,,,9998.5,-44
-2,461600,BANANAS,4983,30,,,,,4989,1,4990,29,,,4986,-11228
-2,461600,PEARLS,9996,1,9995,29,,,10004,1,10005,29,,,10000,-44
-2,461700,BANANAS,4983,29,,,,,4990,29,,,,,4986.5,-14322
-2,461700,PEARLS,9995,29,,,,,9998,2,10005,29,,,9996.5,-44
-2,461800,BANANAS,4984,1,4983,29,,,4990,29,,,,,4987,-13160
-2,461800,PEARLS,9998,1,9995,29,,,10005,29,,,,,10001.5,-48
-2,461900,BANANAS,4983,28,,,,,4990,28,,,,,4986.5,-13382
-2,461900,PEARLS,9996,1,9995,27,,,10004,1,10005,27,,,10000,-48
-2,462000,BANANAS,4983,28,,,,,4990,28,,,,,4986.5,-12824
-2,462000,PEARLS,9996,1,9995,27,,,10004,1,10005,27,,,10000,-48
-2,462100,BANANAS,4984,3,4983,21,,,4990,21,,,,,4987,-11866
-2,462100,PEARLS,9995,21,,,,,9998,1,10005,21,,,9996.5,-54
-2,462200,BANANAS,4983,29,,,,,4990,29,,,,,4986.5,-12526
-2,462200,PEARLS,10002,1,9996,2,9995,27,10004,2,10005,27,,,10003,-56
-2,462300,PEARLS,10002,1,9996,2,9995,27,10004,2,10005,27,,,10003,-54
-2,462300,BANANAS,4987,3,4984,29,,,4990,2,4991,27,,,4988.5,-14750
-2,462400,PEARLS,9996,2,9995,24,,,9998,1,10004,2,10005,24,9997,-52
-2,462400,BANANAS,4987,1,4984,26,,,4990,2,4991,24,,,4988.5,-15380
-2,462500,PEARLS,9996,2,9995,24,,,10004,2,10005,24,,,10000,-52
-2,462500,BANANAS,4984,26,,,,,4990,2,4991,24,,,4987,-14762
-2,462600,PEARLS,9996,1,9995,22,,,10004,1,10005,22,,,10000,-52
-2,462600,BANANAS,4984,22,,,,,4991,23,,,,,4987.5,-15510
-2,462700,PEARLS,10002,1,9998,3,9996,1,10004,1,10005,28,,,10003,-52
-2,462700,BANANAS,4985,3,4984,29,,,4991,29,,,,,4988,-15848
-2,462800,PEARLS,9998,3,9996,2,9995,26,10004,2,10005,26,,,10001,-52
-2,462800,BANANAS,4985,3,4984,28,,,4991,28,,,,,4988,-17016
-2,462900,PEARLS,9995,30,,,,,10002,10,10005,30,,,9998.5,-52
-2,462900,BANANAS,4984,30,,,,,4989,10,4991,30,,,4986.5,-16220
-2,463000,BANANAS,4985,2,4984,23,,,4991,23,,,,,4988,-16416
-2,463000,PEARLS,9998,2,9995,23,,,10005,23,,,,,10001.5,-52
-2,463100,PEARLS,9995,23,,,,,10002,7,10005,23,,,9998.5,-52
-2,463100,BANANAS,4985,23,,,,,4990,7,4992,23,,,4987.5,-18786
-2,463200,BANANAS,4985,26,,,,,4991,1,4992,25,,,4988,-18808
-2,463200,PEARLS,10002,1,9996,1,9995,25,10004,1,10005,25,,,10003,-52
-2,463300,PEARLS,9996,2,9995,26,,,10004,2,10005,26,,,10000,-50
-2,463300,BANANAS,4985,28,,,,,4992,28,,,,,4988.5,-20212
-2,463400,BANANAS,4985,20,,,,,4990,2,4992,20,,,4987.5,-20194
-2,463400,PEARLS,9995,20,,,,,10002,2,10005,20,,,9998.5,-50
-2,463500,PEARLS,9996,2,9995,30,,,10004,2,10005,30,,,10000,-50
-2,463500,BANANAS,4985,32,,,,,4992,32,,,,,4988.5,-20294
-2,463600,BANANAS,4985,24,,,,,4992,24,,,,,4988.5,-19222
-2,463600,PEARLS,9995,24,,,,,10005,24,,,,,10000,-50
-2,463700,PEARLS,9995,21,,,,,10005,21,,,,,10000,-50
-2,463700,BANANAS,4991,1,4986,21,,,4993,21,,,,,4992,-23322
-2,463800,BANANAS,4992,1,4987,1,4986,24,4993,25,,,,,4992.5,-25044
-2,463800,PEARLS,9996,1,9995,24,,,10004,1,10005,24,,,10000,-50
-2,463900,PEARLS,10002,1,9995,29,,,10005,29,,,,,10003.5,-50
-2,463900,BANANAS,4987,29,,,,,4988,2,4994,29,,,4987.5,-26740
-2,464000,BANANAS,4988,7,4987,23,,,4994,25,,,,,4991,-28412
-2,464000,PEARLS,9998,5,9996,2,9995,23,10004,2,10005,23,,,10001,-14
-2,464100,PEARLS,9996,2,9995,25,,,10004,2,10005,25,,,10000,-14
-2,464100,BANANAS,4987,27,,,,,4994,27,,,,,4990.5,-26938
-2,464200,BANANAS,4987,21,,,,,4994,21,,,,,4990.5,-25844
-2,464200,PEARLS,9995,21,,,,,10005,21,,,,,10000,-18
-2,464300,PEARLS,9996,2,9995,26,,,10002,6,10004,2,10005,26,9999,-18
-2,464300,BANANAS,4987,28,,,,,4992,6,4993,2,4994,26,4989.5,-25578
-2,464400,BANANAS,4986,29,,,,,4993,29,,,,,4989.5,-23152
-2,464400,PEARLS,9996,2,9995,27,,,10004,2,10005,27,,,10000,-18
-2,464500,PEARLS,10000,6,9998,6,9996,1,10004,1,10005,29,,,10002,-18
-2,464500,BANANAS,4987,6,4986,30,,,4992,1,4993,29,,,4989.5,-21846
-2,464600,PEARLS,9995,25,,,,,10005,25,,,,,10000,-18
-2,464600,BANANAS,4986,25,,,,,4993,25,,,,,4989.5,-23042
-2,464700,PEARLS,9995,23,,,,,10002,8,10005,23,,,9998.5,-14
-2,464700,BANANAS,4985,23,,,,,4990,10,4992,23,,,4987.5,-19960
-2,464800,PEARLS,9995,21,,,,,10005,21,,,,,10000,-14
-2,464800,BANANAS,4985,21,,,,,4992,21,,,,,4988.5,-18658
-2,464900,PEARLS,9998,1,9996,1,9995,24,10004,1,10005,24,,,10001,-16
-2,464900,BANANAS,4986,2,4985,25,,,4991,1,4992,24,,,4988.5,-18506
-2,465000,PEARLS,10002,3,9995,24,,,10005,24,,,,,10003.5,-16
-2,465000,BANANAS,4985,23,,,,,4992,24,,,,,4988.5,-18366
-2,465100,PEARLS,9996,2,9995,27,,,10004,2,10005,27,,,10000,-10
-2,465100,BANANAS,4985,29,,,,,4991,2,4992,27,,,4988,-18312
-2,465200,PEARLS,9996,2,9995,25,,,10004,2,10005,25,,,10000,-10
-2,465200,BANANAS,4985,2,4984,25,,,4991,27,,,,,4988,-17200
-2,465300,BANANAS,4986,2,4985,30,,,4991,2,4992,28,,,4988.5,-18498
-2,465300,PEARLS,10002,1,9998,2,9996,2,10004,2,10005,28,,,10003,-2
-2,465400,BANANAS,4989,1,4984,31,,,4990,1,4991,30,,,4989.5,-15080
-2,465400,PEARLS,9996,1,9995,30,,,10004,1,10005,30,,,10000,0
-2,465500,BANANAS,4989,1,4984,30,,,4991,30,,,,,4990,-15672
-2,465500,PEARLS,9996,1,9995,29,,,10004,1,10005,29,,,10000,0
-2,465600,BANANAS,4983,22,,,,,4984,1,4990,22,,,4983.5,-13476
-2,465600,PEARLS,9996,2,9995,20,,,10004,2,10005,20,,,10000,24
-2,465700,BANANAS,4983,22,,,,,4988,8,4990,22,,,4985.5,-12420
-2,465700,PEARLS,9995,22,,,,,10002,8,10005,22,,,9998.5,24
-2,465800,BANANAS,4988,1,4983,27,,,4990,27,,,,,4989,-12306
-2,465800,PEARLS,9996,2,9995,25,,,10004,2,10005,25,,,10000,24
-2,465900,BANANAS,4985,2,4984,23,,,4987,5,4991,23,,,4986,-14620
-2,465900,PEARLS,9998,2,9995,23,,,10005,23,,,,,10001.5,24
-2,466000,BANANAS,4989,1,4983,28,,,4990,28,,,,,4989.5,-13296
-2,466000,PEARLS,9996,2,9995,26,,,10004,2,10005,26,,,10000,24
-2,466100,BANANAS,4983,28,,,,,4989,2,4990,26,,,4986,-11198
-2,466100,PEARLS,10002,1,9996,2,9995,26,10004,2,10005,26,,,10003,24
-2,466200,BANANAS,4983,32,,,,,4990,32,,,,,4986.5,-12596
-2,466200,PEARLS,9996,2,9995,30,,,10004,2,10005,30,,,10000,26
-2,466300,BANANAS,4983,20,,,,,4984,7,4990,20,,,4983.5,-12476
-2,466300,PEARLS,9995,20,,,,,10005,20,,,,,10000,18
-2,466400,BANANAS,4983,22,,,,,4990,22,,,,,4986.5,-12504
-2,466400,PEARLS,9996,1,9995,21,,,10004,1,10005,21,,,10000,18
-2,466500,BANANAS,4986,1,4983,27,,,4990,27,,,,,4988,-13308
-2,466500,PEARLS,9995,27,,,,,10005,27,,,,,10000,18
-2,466600,BANANAS,4985,9,4984,28,,,4987,1,4990,1,4991,27,4986,-14754
-2,466600,PEARLS,9998,9,9996,1,9995,27,10004,1,10005,27,,,10001,18
-2,466700,BANANAS,4984,21,,,,,4990,1,4991,20,,,4987,-14978
-2,466700,PEARLS,9996,1,9995,20,,,10004,1,10005,20,,,10000,18
-2,466800,PEARLS,9995,29,,,,,10005,29,,,,,10000,18
-2,466800,BANANAS,4983,28,,,,,4990,29,,,,,4986.5,-11920
-2,466900,PEARLS,9995,23,,,,,10002,1,10005,23,,,9998.5,18
-2,466900,BANANAS,4983,23,,,,,4988,1,4990,23,,,4985.5,-11614
-2,467000,PEARLS,9995,30,,,,,10000,4,10005,30,,,9997.5,18
-2,467000,BANANAS,4983,30,,,,,4990,30,,,,,4986.5,-11638
-2,467100,PEARLS,9998,7,9996,1,9995,22,10004,1,10005,22,,,10001,18
-2,467100,BANANAS,4983,8,4982,22,,,4985,4,4989,23,,,4984,-9950
-2,467200,PEARLS,9996,1,9995,28,,,10004,1,10005,28,,,10000,18
-2,467200,BANANAS,4985,1,4982,29,,,4989,29,,,,,4987,-8462
-2,467300,PEARLS,9995,20,,,,,10005,20,,,,,10000,18
-2,467300,BANANAS,4982,20,,,,,4989,20,,,,,4985.5,-9380
-2,467400,PEARLS,9996,1,9995,24,,,10004,1,10005,24,,,10000,18
-2,467400,BANANAS,4982,25,,,,,4989,25,,,,,4985.5,-9728
-2,467500,PEARLS,9995,22,,,,,10005,22,,,,,10000,18
-2,467500,BANANAS,4982,22,,,,,4989,22,,,,,4985.5,-8410
-2,467600,BANANAS,4982,30,,,,,4989,30,,,,,4985.5,-9220
-2,467600,PEARLS,9995,30,,,,,10005,30,,,,,10000,18
-2,467700,BANANAS,4982,21,,,,,4989,21,,,,,4985.5,-9410
-2,467700,PEARLS,9995,21,,,,,10005,21,,,,,10000,-32
-2,467800,PEARLS,10000,2,9996,1,9995,30,10004,1,10005,30,,,10002,-32
-2,467800,BANANAS,4982,31,,,,,4985,2,4988,1,4989,30,4983.5,-7528
-2,467900,PEARLS,9995,21,,,,,10005,21,,,,,10000,-32
-2,467900,BANANAS,4987,1,4981,21,,,4988,21,,,,,4987.5,-7124
-2,468000,BANANAS,4982,1,4981,24,,,4988,24,,,,,4985,-5216
